drug,source tissue,target tissue,type,feature,pval,iter,feature_dim,predicted_class,predicted_prob,true_class
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.1,129,178,1,0.5411380762934552,1
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.1,130,178,0,0.1859617271697614,0
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.1,131,178,0,0.07030914290974448,0
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.1,132,178,0,0.2308802245964,0
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.1,133,178,0,0.061979843180459376,0
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.1,134,178,0,0.401520880708469,1
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.1,135,178,0,0.3620654680129878,0
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.1,136,178,0,0.21596466005645115,0
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.1,137,178,0,0.3588033648039398,0
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.1,138,178,0,0.03872123878669442,0
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.1,139,178,1,0.5201929005212731,0
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.1,140,178,0,0.3907092489520525,0
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.1,141,178,0,9.32190291883897e-07,0
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.1,142,178,0,0.0014298739369378872,0
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.1,143,178,0,0.01018794200027532,0
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.1,144,178,1,0.7012623913545513,0
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.1,145,178,0,0.13472612288054567,0
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.1,146,178,0,0.39885274848630337,1
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.1,147,178,1,0.7105751105101487,1
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.1,148,178,0,0.021345619556346562,0
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.1,149,178,1,0.7913245481365901,0
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.1,150,178,0,0.45103195626412274,0
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.1,151,178,0,0.02390513566758375,0
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.1,152,178,1,0.5932468323938713,1
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.1,153,178,1,0.6693736091169923,1
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.1,154,178,1,0.6101024802701875,1
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.1,155,178,0,0.4068655470303553,0
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.1,156,178,0,0.07042907423019112,0
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.1,157,178,1,0.8317938601255513,0
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.1,158,178,0,0.4928734851256885,0
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.1,159,178,1,0.7571370268323352,1
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.1,160,178,0,0.4096972002821243,1
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.1,161,178,0,0.05800958621449138,0
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.1,162,178,0,0.328682950614928,0
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.1,163,178,0,0.009517965581323673,0
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.1,164,178,1,0.613118997612049,0
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.1,165,178,0,0.45493299297339845,0
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.1,166,178,0,0.4456498776915005,1
Atezo,BLCA,KIRC,full_graph,edge,0.05,0,137,1,0.531114090336305,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,1,137,1,0.6714858719683217,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,2,137,0,0.14849888353618745,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,3,137,1,0.7027042425457259,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,4,137,1,0.5953128322963774,1
Atezo,BLCA,KIRC,full_graph,edge,0.05,5,137,1,0.9241501108685174,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,6,137,0,0.10004288847482656,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,7,137,0,0.30282678405498614,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,8,137,1,0.8379036523212197,1
Atezo,BLCA,KIRC,full_graph,edge,0.05,9,137,0,0.029279769255731197,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,10,137,1,0.9349287224580716,1
Atezo,BLCA,KIRC,full_graph,edge,0.05,11,137,1,0.9732578071451116,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,12,137,1,0.5207975218531435,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,13,137,0,0.16471116947631337,1
Atezo,BLCA,KIRC,full_graph,edge,0.05,14,137,0,0.40740286493016376,1
Atezo,BLCA,KIRC,full_graph,edge,0.05,15,137,0,0.3287467003839931,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,16,137,0,0.20982064611389045,1
Atezo,BLCA,KIRC,full_graph,edge,0.05,17,137,0,0.17001212828211373,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,18,137,0,0.043878833064888066,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,19,137,1,0.5879161908515236,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,20,137,0,0.31346898323731903,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,21,137,1,0.580434422930611,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,22,137,0,0.4872154270644682,1
Atezo,BLCA,KIRC,full_graph,edge,0.05,23,137,0,0.48493701961474694,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,24,137,1,0.7201297262143329,1
Atezo,BLCA,KIRC,full_graph,edge,0.05,25,137,0,0.04835566257608431,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,26,137,0,0.3448681301040987,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,27,137,1,0.6381929746925143,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,28,137,0,0.4557822426274262,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,29,137,0,0.13133493007387242,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,30,137,1,0.8892608870862914,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,31,137,0,0.35050626059051093,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,32,137,0,0.40554436211507205,1
Atezo,BLCA,KIRC,full_graph,edge,0.05,33,137,1,0.7195210971148298,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,34,137,0,0.4175683132978859,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,35,137,0,0.1691925422648625,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,36,137,1,0.5671832013818489,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,37,137,1,0.8667182101123552,1
Atezo,BLCA,KIRC,full_graph,edge,0.05,38,137,0,0.1923007671710802,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,39,137,0,0.49236879368012176,1
Atezo,BLCA,KIRC,full_graph,edge,0.05,40,137,0,0.060721141786928695,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,41,137,0,0.053468167729137095,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,42,137,1,0.8970539214120253,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,43,137,1,0.5384753074913021,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,44,137,1,0.6051600286186146,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,45,137,0,0.026730755528838426,1
Atezo,BLCA,KIRC,full_graph,edge,0.05,46,137,0,0.03242217993536858,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,47,137,0,0.4250908913967742,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,48,137,0,0.1542333872505537,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,49,137,0,0.1499790732033678,1
Atezo,BLCA,KIRC,full_graph,edge,0.05,50,137,0,0.4019282935928191,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,51,137,0,0.07563797998218497,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,52,137,0,0.34975395575633295,1
Atezo,BLCA,KIRC,full_graph,edge,0.05,53,137,0,0.4811195275658738,1
Atezo,BLCA,KIRC,full_graph,edge,0.05,54,137,0,0.18868217392159686,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,55,137,1,0.8220289912660421,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,56,137,0,0.021844540152877387,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,57,137,0,0.16557182398167955,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,58,137,0,0.411525209270763,1
Atezo,BLCA,KIRC,full_graph,edge,0.05,59,137,0,0.4505170336834243,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,60,137,1,0.6857018649698726,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,61,137,0,0.0672999255269487,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,62,137,0,0.2842561304266702,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,63,137,0,0.2058909482897411,1
Atezo,BLCA,KIRC,full_graph,edge,0.05,64,137,1,0.6460609063071897,1
Atezo,BLCA,KIRC,full_graph,edge,0.05,65,137,0,0.01842962067664016,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,66,137,1,0.5277353561298697,1
Atezo,BLCA,KIRC,full_graph,edge,0.05,67,137,1,0.9020453912753962,1
Atezo,BLCA,KIRC,full_graph,edge,0.05,68,137,0,0.48340512989056533,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,69,137,1,0.7545644839047954,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,70,137,1,0.7657316989861428,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,71,137,0,0.2575806108663232,1
Atezo,BLCA,KIRC,full_graph,edge,0.05,72,137,0,0.33691324929696065,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,73,137,0,0.007780669535000497,1
Atezo,BLCA,KIRC,full_graph,edge,0.05,74,137,0,0.09808375461643802,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,75,137,0,0.03707168216090283,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,76,137,1,0.7460738598969673,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,77,137,1,0.793825660447794,1
Atezo,BLCA,KIRC,full_graph,edge,0.05,78,137,1,0.7034236472328782,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,79,137,0,0.35901292000232826,1
Atezo,BLCA,KIRC,full_graph,edge,0.05,80,137,0,0.0852261268408356,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,81,137,0,0.0323411950465624,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,82,137,0,0.002910252879309029,1
Atezo,BLCA,KIRC,full_graph,edge,0.05,83,137,0,0.4306469819542919,1
Atezo,BLCA,KIRC,full_graph,edge,0.05,84,137,0,0.27100005344672684,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,85,137,1,0.6075646403606522,1
Atezo,BLCA,KIRC,full_graph,edge,0.05,86,137,0,0.12874244061027162,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,87,137,0,0.27317343276440137,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,88,137,1,0.9238280454655503,1
Atezo,BLCA,KIRC,full_graph,edge,0.05,89,137,1,0.9553832543992871,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,90,137,0,0.45998178888356805,1
Atezo,BLCA,KIRC,full_graph,edge,0.05,91,137,1,0.9998741501581846,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,92,137,0,0.03214425818636962,1
Atezo,BLCA,KIRC,full_graph,edge,0.05,93,137,0,0.10876849119939086,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,94,137,1,0.7746048012948731,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,95,137,0,0.05609977110823362,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,96,137,1,0.7518881407905976,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,97,137,0,0.036481624275066536,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,98,137,1,0.567995934523327,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,99,137,0,0.2775907898193502,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,100,137,0,0.0915046381868486,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,101,137,0,0.11690172010898571,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,102,137,0,0.07903583033637217,1
Atezo,BLCA,KIRC,full_graph,edge,0.05,103,137,0,0.4964120425230725,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,104,137,0,0.20697398991693336,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,105,137,1,0.5683105574588048,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,106,137,0,0.16517480262833953,1
Atezo,BLCA,KIRC,full_graph,edge,0.05,107,137,0,0.12718668466106722,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,108,137,0,0.4087848274434081,1
Atezo,BLCA,KIRC,full_graph,edge,0.05,109,137,0,0.012856708127269828,1
Atezo,BLCA,KIRC,full_graph,edge,0.05,110,137,0,0.12642116776294704,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,111,137,0,0.47250943950165114,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,112,137,0,0.1965671830445765,1
Atezo,BLCA,KIRC,full_graph,edge,0.05,113,137,1,0.9721322982784815,1
Atezo,BLCA,KIRC,full_graph,edge,0.05,114,137,1,0.5414838365173091,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,115,137,0,0.469705411337029,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,116,137,1,0.9793076176748072,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,117,137,1,0.8469060797452488,1
Atezo,BLCA,KIRC,full_graph,edge,0.05,118,137,0,0.14451212113976,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,119,137,1,0.5080811342314938,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,120,137,0,0.009473582959405136,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,121,137,0,0.49361985861825286,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,122,137,0,0.3649509903309579,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,123,137,0,0.26086508195399116,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,124,137,0,0.018651105621958097,1
Atezo,BLCA,KIRC,full_graph,edge,0.05,125,137,0,0.02239107645678304,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,126,137,0,0.15005523705734794,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,127,137,1,0.9882147472800763,1
Atezo,BLCA,KIRC,full_graph,edge,0.05,128,137,1,0.6999721302409729,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,129,137,1,0.8259707283080819,1
Atezo,BLCA,KIRC,full_graph,edge,0.05,130,137,0,0.20854750103495717,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,131,137,0,0.23971691846862034,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,132,137,0,0.40491926326641625,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,133,137,0,0.09937409237689461,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,134,137,1,0.629117327090884,1
Atezo,BLCA,KIRC,full_graph,edge,0.05,135,137,0,0.2556988527841212,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,136,137,0,0.4162133662356073,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,137,137,0,0.0706520594286559,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,138,137,0,0.18033206118684453,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,139,137,1,0.9686280684793996,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,140,137,0,0.16246720461694134,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,141,137,0,0.3314979278957459,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,142,137,0,0.017872925069123132,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,143,137,0,0.001503508320806592,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,144,137,1,0.5962945058870763,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,145,137,1,0.5704666179256966,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,146,137,1,0.7240124017317028,1
Atezo,BLCA,KIRC,full_graph,edge,0.05,147,137,0,0.05742333248526085,1
Atezo,BLCA,KIRC,full_graph,edge,0.05,148,137,0,0.0034287637717909042,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,149,137,1,0.9982005404852775,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,150,137,0,0.20670409753900487,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,151,137,0,0.03589983619515755,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,152,137,1,0.9986316670853357,1
Atezo,BLCA,KIRC,full_graph,edge,0.05,153,137,1,0.5031316857778362,1
Atezo,BLCA,KIRC,full_graph,edge,0.05,154,137,1,0.5647377809490458,1
Atezo,BLCA,KIRC,full_graph,edge,0.05,155,137,0,0.23030605136537707,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,156,137,0,0.345283265784173,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,157,137,0,0.31027201921119946,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,158,137,0,0.47786528202596656,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,159,137,0,0.24717286571613492,1
Atezo,BLCA,KIRC,full_graph,edge,0.05,160,137,0,0.13920960346158925,1
Atezo,BLCA,KIRC,full_graph,edge,0.05,161,137,0,0.2852741313069833,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,162,137,1,0.7683414161998734,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,163,137,0,0.00833435133522228,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,164,137,0,0.10277715228565341,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,165,137,0,0.03308370526608016,0
Atezo,BLCA,KIRC,full_graph,edge,0.05,166,137,0,0.003192655720814895,1
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.05,0,137,0,0.03202881726012227,0
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.05,1,137,0,0.15805904745353705,0
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.05,2,137,0,0.00250075191793421,0
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.05,3,137,1,0.8375755780184163,0
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.05,4,137,1,0.7924900094563172,1
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.05,5,137,1,0.5156796272722837,0
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.05,6,137,1,0.5302503280981311,0
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.05,7,137,0,0.012121605819213241,0
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.05,8,137,1,0.7089775590540053,1
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.05,9,137,0,0.37996120107545756,0
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.05,10,137,0,0.17562817699082905,1
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.05,11,137,1,0.8352498350381131,0
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.05,12,137,0,0.31721602901341256,0
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.05,13,137,0,0.08298771550959697,1
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.05,14,137,0,0.04683545818717806,1
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.05,15,137,0,0.14161598625722285,0
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.05,16,137,0,0.09096692331396769,1
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.05,17,137,0,0.010493065118864942,0
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.05,18,137,0,0.02532059015919834,0
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.05,19,137,0,0.12017358418738816,0
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.05,20,137,0,0.28899167125126984,0
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.05,21,137,0,0.17415096340159328,0
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.05,22,137,0,0.13728029120124668,1
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.05,23,137,1,0.7796088892877144,0
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.05,24,137,0,0.08573329858154338,1
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.05,25,137,0,0.13844106282220006,0
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.05,26,137,1,0.6615991505535038,0
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.05,27,137,0,0.3429924126909351,0
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.05,28,137,0,0.2470800453776898,0
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.05,29,137,0,0.012287671829310978,0
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.05,30,137,1,0.8681895170951325,0
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.05,31,137,0,0.14494158573879423,0
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.05,32,137,0,0.23219212133360348,1
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.05,33,137,1,0.8478483748118649,0
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.05,34,137,0,0.3764406050735856,0
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.05,35,137,0,0.366119546511841,0
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.05,36,137,1,0.6134843069402739,0
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.05,37,137,1,0.8317481727062493,1
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.05,38,137,0,0.17152375728003402,0
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.05,39,137,0,0.08426695716932027,1
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.05,40,137,0,0.1260905775670023,0
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.05,41,137,0,0.013058840099043817,0
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.05,42,137,1,0.5580783131051971,0
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.05,43,137,0,0.23802607289595087,0
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.05,44,137,1,0.5628109933043044,0
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.05,45,137,0,0.14902630434992206,1
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.05,46,137,0,0.1637911669542986,0
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.05,47,137,1,0.7449284145383195,0
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.05,48,137,1,0.9976705683476148,0
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.05,49,137,1,0.5437761090834091,1
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.05,50,137,0,0.1566530528331071,0
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.05,51,137,0,0.050586581044834066,0
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.05,52,137,1,0.7075210363185357,1
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.05,53,137,0,0.22389543945378773,1
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.05,54,137,1,0.7687725830065819,0
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.05,55,137,1,0.5589337056089403,0
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.05,56,137,0,0.02766311935602433,0
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.05,57,137,0,0.3331845429956221,0
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.05,58,137,0,0.3823031572672239,1
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.05,59,137,1,0.515327672648618,0
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.05,60,137,1,0.6098695671300863,0
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.05,61,137,0,0.1734148399194341,0
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.05,62,137,1,0.500785481500882,0
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.05,63,137,0,0.1728700459893273,1
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.05,64,137,1,0.7161245799833156,1
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.05,65,137,0,0.040170004651330526,0
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.05,66,137,1,0.7311556331978629,1
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.05,67,137,1,0.8506921498998613,1
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.05,68,137,0,0.12060954158417037,0
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.05,69,137,0,0.33394415782007314,0
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.05,70,137,0,0.24976479353607184,0
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.05,71,137,0,0.3931803326978088,1
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.05,72,137,1,0.5727506468615089,0
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.05,73,137,0,0.13859710443228518,1
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.05,74,137,0,0.09721698067846622,0
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.05,75,137,0,0.0111655514372527,0
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.05,76,137,1,0.7257996699283978,0
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.05,77,137,1,0.8861330549662788,1
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.05,78,137,1,0.6209732031032015,0
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.05,79,137,0,0.4741192219908682,1
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.05,80,137,0,0.367688537999181,0
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.05,81,137,1,0.7743744555648877,0
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.05,82,137,0,0.19865088030556383,1
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.05,83,137,1,0.754111542476822,1
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.05,84,137,0,0.046133785611197346,0
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.05,85,137,0,0.03558662668267882,1
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.05,86,137,1,0.7890572779653615,0
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.05,87,137,1,0.8138358109242227,0
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.05,88,137,1,0.8253281305249653,1
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.05,89,137,1,0.9970171815638067,0
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.05,90,137,0,0.43161344004815816,1
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.05,91,137,1,0.8756074213901153,0
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.05,92,137,0,0.15850848831472653,1
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.05,93,137,0,0.2083756368390864,0
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.05,94,137,1,0.7911354062208944,0
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.05,95,137,0,0.29255755101665276,0
Atezo,BLCA,KIRC,full_graph,edge-matched-random,0.05,96,137,0,0.28413377619287317,0
