,Patient,Gene1,Gene2,Edge,Curvature,Response
50672,NCIH1373_LUNG,DROSHA,FUS,DROSHA;FUS,-0.3,0
50673,NCIH1373_LUNG,DROSHA,SMAD3,DROSHA;SMAD3,-0.42,0
50674,NCIH1373_LUNG,DROSHA,EWSR1,DROSHA;EWSR1,-0.41,0
50675,NCIH1373_LUNG,TRIM33,BUB1B,TRIM33;BUB1B,-0.13,0
50676,NCIH1373_LUNG,TRIM33,SMAD3,TRIM33;SMAD3,-0.87,0
50677,NCIH1373_LUNG,SPOP,BRD4,SPOP;BRD4,-0.17,0
50678,NCIH1373_LUNG,SPOP,DAXX,SPOP;DAXX,0.04,0
50679,NCIH1373_LUNG,SPOP,BRD3,SPOP;BRD3,0.19,0
50680,NCIH1373_LUNG,SPOP,SUFU,SPOP;SUFU,0.1,0
50681,NCIH1373_LUNG,SPOP,DEK,SPOP;DEK,-0.52,0
50682,NCIH1373_LUNG,USP9X,CTNNB1,USP9X;CTNNB1,-0.55,0
50683,NCIH1373_LUNG,NPM1,ATIC,NPM1;ATIC,0.11,0
50684,NCIH1373_LUNG,NPM1,RARA,NPM1;RARA,0.15,0
50685,NCIH1373_LUNG,NPM1,MDM2,NPM1;MDM2,-0.15,0
50686,NCIH1373_LUNG,NPM1,EML4,NPM1;EML4,0.17,0
50687,NCIH1373_LUNG,NPM1,RPL5,NPM1;RPL5,-0.73,0
50688,NCIH1373_LUNG,NPM1,MYC,NPM1;MYC,0.0,0
50689,NCIH1373_LUNG,TBL1XR1,NCOR2,TBL1XR1;NCOR2,0.12,0
50690,NCIH1373_LUNG,TBL1XR1,CTNNB1,TBL1XR1;CTNNB1,-0.52,0
50691,NCIH1373_LUNG,ID3,TCF3,ID3;TCF3,-0.02,0
50692,NCIH1373_LUNG,MDM2,FOXO3,MDM2;FOXO3,-0.6,0
50693,NCIH1373_LUNG,MDM2,AKT1,MDM2;AKT1,-0.67,0
50694,NCIH1373_LUNG,MDM2,CASP9,MDM2;CASP9,-1.21,0
50695,NCIH1373_LUNG,MDM2,ATM,MDM2;ATM,-0.88,0
50696,NCIH1373_LUNG,MDM2,CDKN1A,MDM2;CDKN1A,-0.26,0
50697,NCIH1373_LUNG,MDM2,DAXX,MDM2;DAXX,-1.18,0
50698,NCIH1373_LUNG,MDM2,SRC,MDM2;SRC,-1.05,0
50699,NCIH1373_LUNG,MDM2,EP300,MDM2;EP300,-1.01,0
50700,NCIH1373_LUNG,MDM2,EZH2,MDM2;EZH2,-1.02,0
50701,NCIH1373_LUNG,MDM2,RPL5,MDM2;RPL5,-3.24,0
50702,NCIH1373_LUNG,MDM2,PPM1D,MDM2;PPM1D,-0.79,0
50703,NCIH1373_LUNG,FANCF,FANCD2,FANCF;FANCD2,-1.19,0
50704,NCIH1373_LUNG,FANCF,FANCC,FANCF;FANCC,0.18,0
50705,NCIH1373_LUNG,FANCF,ERCC4,FANCF;ERCC4,-1.28,0
50706,NCIH1373_LUNG,TFG,TPM3,TFG;TPM3,0.26,0
50707,NCIH1373_LUNG,RAD21,MSH6,RAD21;MSH6,0.22,0
50708,NCIH1373_LUNG,NTHL1,MUTYH,NTHL1;MUTYH,0.14,0
50709,NCIH1373_LUNG,KAT7,KAT6A,KAT7;KAT6A,0.35,0
50710,NCIH1373_LUNG,KAT7,KAT6B,KAT7;KAT6B,0.79,0
50711,NCIH1373_LUNG,MTOR,TSC2,MTOR;TSC2,-0.05,0
50712,NCIH1373_LUNG,MTOR,PIK3CA,MTOR;PIK3CA,-0.26,0
50713,NCIH1373_LUNG,MTOR,STAT3,MTOR;STAT3,-0.32,0
50714,NCIH1373_LUNG,MTOR,TSC1,MTOR;TSC1,-0.14,0
50715,NCIH1373_LUNG,MTOR,PIK3R1,MTOR;PIK3R1,-0.28,0
50716,NCIH1373_LUNG,MTOR,AKT1,MTOR;AKT1,-0.2,0
50717,NCIH1373_LUNG,MTOR,RHOA,MTOR;RHOA,-0.64,0
50718,NCIH1373_LUNG,MTOR,HSP90AB1,MTOR;HSP90AB1,-0.41,0
50719,NCIH1373_LUNG,MTOR,PIK3CB,MTOR;PIK3CB,-0.3,0
50720,NCIH1373_LUNG,MTOR,GPHN,MTOR;GPHN,-0.21,0
50721,NCIH1373_LUNG,CDKN1B,MAPK1,CDKN1B;MAPK1,-0.53,0
50722,NCIH1373_LUNG,CDKN1B,MYC,CDKN1B;MYC,-0.25,0
50723,NCIH1373_LUNG,CDKN1B,CCND3,CDKN1B;CCND3,0.02,0
50724,NCIH1373_LUNG,CDKN1B,CDKN1A,CDKN1B;CDKN1A,-0.01,0
50725,NCIH1373_LUNG,CDKN1B,FOXO3,CDKN1B;FOXO3,-0.22,0
50726,NCIH1373_LUNG,CDKN1B,RHOA,CDKN1B;RHOA,-0.94,0
50727,NCIH1373_LUNG,CDKN1B,AKT1,CDKN1B;AKT1,-0.34,0
50728,NCIH1373_LUNG,CDKN1B,XPO1,CDKN1B;XPO1,-0.97,0
50729,NCIH1373_LUNG,SMAD3,MAPK1,SMAD3;MAPK1,0.08,0
50730,NCIH1373_LUNG,SMAD3,EP300,SMAD3;EP300,0.13,0
50731,NCIH1373_LUNG,SMAD3,STAT3,SMAD3;STAT3,0.0,0
50732,NCIH1373_LUNG,SMAD3,MYC,SMAD3;MYC,0.03,0
50733,NCIH1373_LUNG,SMAD3,CDKN1A,SMAD3;CDKN1A,0.01,0
50734,NCIH1373_LUNG,SMAD3,JUN,SMAD3;JUN,-0.05,0
50735,NCIH1373_LUNG,SMAD3,ACVR1B,SMAD3;ACVR1B,-0.07,0
50736,NCIH1373_LUNG,SMAD3,ACVR1,SMAD3;ACVR1,-0.92,0
50737,NCIH1373_LUNG,SMAD3,WWTR1,SMAD3;WWTR1,0.05,0
50738,NCIH1373_LUNG,SMAD3,FOXO3,SMAD3;FOXO3,0.16,0
50739,NCIH1373_LUNG,SMAD3,AKT1,SMAD3;AKT1,-0.01,0
50740,NCIH1373_LUNG,SMAD3,CTNNB1,SMAD3;CTNNB1,0.07,0
50741,NCIH1373_LUNG,MUTYH,MSH2,MUTYH;MSH2,0.1,0
50742,NCIH1373_LUNG,MUTYH,MSH6,MUTYH;MSH6,-0.01,0
50743,NCIH1373_LUNG,MUTYH,PMS2,MUTYH;PMS2,0.26,0
50744,NCIH1373_LUNG,MUTYH,POLD1,MUTYH;POLD1,0.14,0
50745,NCIH1373_LUNG,CTNNB1,BCL9,CTNNB1;BCL9,0.18,0
50746,NCIH1373_LUNG,CTNNB1,RARA,CTNNB1;RARA,-0.03,0
50747,NCIH1373_LUNG,CTNNB1,AXIN1,CTNNB1;AXIN1,-0.23,0
50748,NCIH1373_LUNG,CTNNB1,TCF3,CTNNB1;TCF3,-0.01,0
50749,NCIH1373_LUNG,CTNNB1,EP300,CTNNB1;EP300,0.16,0
50750,NCIH1373_LUNG,CTNNB1,PIK3CA,CTNNB1;PIK3CA,-0.4,0
50751,NCIH1373_LUNG,CTNNB1,STAT3,CTNNB1;STAT3,-0.01,0
50752,NCIH1373_LUNG,CTNNB1,CTNNA1,CTNNB1;CTNNA1,-0.52,0
50753,NCIH1373_LUNG,CTNNB1,EZH2,CTNNB1;EZH2,0.06,0
50754,NCIH1373_LUNG,CTNNB1,FOXO3,CTNNB1;FOXO3,0.15,0
50755,NCIH1373_LUNG,CTNNB1,CDC73,CTNNB1;CDC73,-0.02,0
50756,NCIH1373_LUNG,CTNNB1,JUN,CTNNB1;JUN,-0.16,0
50757,NCIH1373_LUNG,CTNNB1,SRC,CTNNB1;SRC,-0.33,0
50758,NCIH1373_LUNG,CTNNB1,XPO1,CTNNB1;XPO1,-0.09,0
50759,NCIH1373_LUNG,CTNNB1,RHOA,CTNNB1;RHOA,-0.03,0
50760,NCIH1373_LUNG,CTNNB1,FAT1,CTNNB1;FAT1,0.15,0
50761,NCIH1373_LUNG,CTNNB1,HRAS,CTNNB1;HRAS,0.0,0
50762,NCIH1373_LUNG,CTNNB1,PIK3R1,CTNNB1;PIK3R1,-0.44,0
50763,NCIH1373_LUNG,CTNNB1,AKT1,CTNNB1;AKT1,0.11,0
50764,NCIH1373_LUNG,CTNNB1,MYC,CTNNB1;MYC,0.06,0
50765,NCIH1373_LUNG,CTNNB1,TCF7L2,CTNNB1;TCF7L2,0.2,0
50766,NCIH1373_LUNG,CTNNB1,PTPN11,CTNNB1;PTPN11,-0.17,0
50767,NCIH1373_LUNG,STAT3,MAPK1,STAT3;MAPK1,0.08,0
50768,NCIH1373_LUNG,STAT3,EP300,STAT3;EP300,-0.16,0
50769,NCIH1373_LUNG,STAT3,PIK3CA,STAT3;PIK3CA,-0.11,0
50770,NCIH1373_LUNG,STAT3,PTPN11,STAT3;PTPN11,-0.0,0
50771,NCIH1373_LUNG,STAT3,AKT1,STAT3;AKT1,0.16,0
50772,NCIH1373_LUNG,STAT3,FOXO3,STAT3;FOXO3,0.05,0
50773,NCIH1373_LUNG,STAT3,PIK3R1,STAT3;PIK3R1,-0.14,0
50774,NCIH1373_LUNG,STAT3,CDKN1A,STAT3;CDKN1A,0.09,0
50775,NCIH1373_LUNG,STAT3,MYC,STAT3;MYC,0.1,0
50776,NCIH1373_LUNG,STAT3,SRC,STAT3;SRC,-0.03,0
50777,NCIH1373_LUNG,STAT3,HSP90AB1,STAT3;HSP90AB1,-0.24,0
50778,NCIH1373_LUNG,STAT3,EZH2,STAT3;EZH2,-0.27,0
50779,NCIH1373_LUNG,STAT3,JUN,STAT3;JUN,-0.15,0
50780,NCIH1373_LUNG,BCLAF1,THRAP3,BCLAF1;THRAP3,0.67,0
50781,NCIH1373_LUNG,NCOA2,RARA,NCOA2;RARA,-0.45,0
50782,NCIH1373_LUNG,NCOA2,EP300,NCOA2;EP300,-1.09,0
50783,NCIH1373_LUNG,NCOA2,KAT6A,NCOA2;KAT6A,-0.37,0
50784,NCIH1373_LUNG,NCOA2,NCOR2,NCOA2;NCOR2,-0.15,0
50785,NCIH1373_LUNG,NCOA2,NCOA1,NCOA2;NCOA1,0.41,0
50786,NCIH1373_LUNG,KTN1,RHOA,KTN1;RHOA,0.11,0
50787,NCIH1373_LUNG,VHL,ARNT,VHL;ARNT,0.39,0
50788,NCIH1373_LUNG,VHL,EP300,VHL;EP300,-0.48,0
50789,NCIH1373_LUNG,VHL,BRD4,VHL;BRD4,-0.59,0
50790,NCIH1373_LUNG,MSH2,PMS2,MSH2;PMS2,0.32,0
50791,NCIH1373_LUNG,MSH2,POLD1,MSH2;POLD1,0.31,0
50792,NCIH1373_LUNG,MSH2,FEN1,MSH2;FEN1,0.27,0
50793,NCIH1373_LUNG,MSH2,MSH6,MSH2;MSH6,0.26,0
50794,NCIH1373_LUNG,MSH2,ERCC4,MSH2;ERCC4,0.24,0
50795,NCIH1373_LUNG,MSH2,XPA,MSH2;XPA,0.21,0
50796,NCIH1373_LUNG,MSH2,FANCD2,MSH2;FANCD2,0.1,0
50797,NCIH1373_LUNG,MSH2,MYC,MSH2;MYC,-0.11,0
50798,NCIH1373_LUNG,MSH2,ATM,MSH2;ATM,0.18,0
50799,NCIH1373_LUNG,MSH2,ATR,MSH2;ATR,0.13,0
50800,NCIH1373_LUNG,MSH2,PMS1,MSH2;PMS1,0.36,0
50801,NCIH1373_LUNG,MSH2,POLE,MSH2;POLE,0.23,0
50802,NCIH1373_LUNG,ABI1,SRC,ABI1;SRC,-1.35,0
50803,NCIH1373_LUNG,EIF1AX,RPL5,EIF1AX;RPL5,-0.79,0
50804,NCIH1373_LUNG,KAT6A,EP300,KAT6A;EP300,-1.51,0
50805,NCIH1373_LUNG,KAT6A,KAT6B,KAT6A;KAT6B,-0.2,0
50806,NCIH1373_LUNG,HMGA1,JUN,HMGA1;JUN,0.41,0
50807,NCIH1373_LUNG,FUS,SFPQ,FUS;SFPQ,0.15,0
50808,NCIH1373_LUNG,FUS,CREB3L2,FUS;CREB3L2,0.05,0
50809,NCIH1373_LUNG,FUS,PABPC1,FUS;PABPC1,-0.16,0
50810,NCIH1373_LUNG,FUS,NONO,FUS;NONO,0.19,0
50811,NCIH1373_LUNG,FUS,EWSR1,FUS;EWSR1,0.24,0
50812,NCIH1373_LUNG,FUS,HNRNPA2B1,FUS;HNRNPA2B1,0.17,0
50813,NCIH1373_LUNG,ACVR1,ACVR1B,ACVR1;ACVR1B,0.56,0
50814,NCIH1373_LUNG,BRAF,MAPK1,BRAF;MAPK1,-0.37,0
50815,NCIH1373_LUNG,BRAF,PIK3CA,BRAF;PIK3CA,-0.6,0
50816,NCIH1373_LUNG,BRAF,YWHAE,BRAF;YWHAE,-1.17,0
50817,NCIH1373_LUNG,BRAF,NF1,BRAF;NF1,-0.6,0
50818,NCIH1373_LUNG,BRAF,HSP90AB1,BRAF;HSP90AB1,-0.97,0
50819,NCIH1373_LUNG,BRAF,RAF1,BRAF;RAF1,-0.07,0
50820,NCIH1373_LUNG,BRAF,HRAS,BRAF;HRAS,-0.37,0
50821,NCIH1373_LUNG,BRAF,PTPN11,BRAF;PTPN11,-0.53,0
50822,NCIH1373_LUNG,TFE3,PRCC,TFE3;PRCC,0.28,0
50823,NCIH1373_LUNG,TFE3,SFPQ,TFE3;SFPQ,-1.93,0
50824,NCIH1373_LUNG,HLA-A,CALR,HLA-A;CALR,0.09,0
50825,NCIH1373_LUNG,HLA-A,B2M,HLA-A;B2M,0.59,0
50826,NCIH1373_LUNG,TCF7L2,BCL9,TCF7L2;BCL9,-0.19,0
50827,NCIH1373_LUNG,TCF7L2,AXIN1,TCF7L2;AXIN1,0.17,0
50828,NCIH1373_LUNG,TCF7L2,EP300,TCF7L2;EP300,-0.52,0
50829,NCIH1373_LUNG,TCF7L2,MYC,TCF7L2;MYC,-0.42,0
50830,NCIH1373_LUNG,TSC1,MAPK1,TSC1;MAPK1,-0.86,0
50831,NCIH1373_LUNG,TSC1,TSC2,TSC1;TSC2,0.29,0
50832,NCIH1373_LUNG,TSC1,AKT1,TSC1;AKT1,-0.68,0
50833,NCIH1373_LUNG,NFE2L2,EP300,NFE2L2;EP300,0.02,0
50834,NCIH1373_LUNG,NFE2L2,JUN,NFE2L2;JUN,0.02,0
50835,NCIH1373_LUNG,NFE2L2,AKT1,NFE2L2;AKT1,0.06,0
50836,NCIH1373_LUNG,NFE2L2,DDIT3,NFE2L2;DDIT3,0.41,0
50837,NCIH1373_LUNG,NFE2L2,MYC,NFE2L2;MYC,0.05,0
50838,NCIH1373_LUNG,BRD4,EP300,BRD4;EP300,-0.55,0
50839,NCIH1373_LUNG,BRD4,BRD3,BRD4;BRD3,-0.37,0
50840,NCIH1373_LUNG,BRD4,KMT2A,BRD4;KMT2A,-0.63,0
50841,NCIH1373_LUNG,BRD4,PSIP1,BRD4;PSIP1,-0.53,0
50842,NCIH1373_LUNG,BRD4,FOXO3,BRD4;FOXO3,-0.5,0
50843,NCIH1373_LUNG,BRD4,EZH2,BRD4;EZH2,-0.22,0
50844,NCIH1373_LUNG,BRD4,MYC,BRD4;MYC,-0.59,0
50845,NCIH1373_LUNG,AFF4,ELL,AFF4;ELL,0.5,0
50846,NCIH1373_LUNG,AFF4,TCEA1,AFF4;TCEA1,-0.06,0
50847,NCIH1373_LUNG,AFF4,CDC73,AFF4;CDC73,-0.01,0
50848,NCIH1373_LUNG,AFF4,KMT2A,AFF4;KMT2A,-0.2,0
50849,NCIH1373_LUNG,RPL22,RPL5,RPL22;RPL5,-0.55,0
50850,NCIH1373_LUNG,RPL22,NACA,RPL22;NACA,0.62,0
50851,NCIH1373_LUNG,DEK,DAXX,DEK;DAXX,-0.25,0
50852,NCIH1373_LUNG,DEK,SF3B1,DEK;SF3B1,-0.12,0
50853,NCIH1373_LUNG,ITGAV,SRC,ITGAV;SRC,-0.01,0
50854,NCIH1373_LUNG,SMARCB1,KMT2A,SMARCB1;KMT2A,-0.2,0
50855,NCIH1373_LUNG,SMARCB1,PBRM1,SMARCB1;PBRM1,0.39,0
50856,NCIH1373_LUNG,SMARCB1,SS18,SMARCB1;SS18,0.37,0
50857,NCIH1373_LUNG,SMARCB1,SMARCD1,SMARCB1;SMARCD1,0.35,0
50858,NCIH1373_LUNG,SMARCB1,MYC,SMARCB1;MYC,-0.24,0
50859,NCIH1373_LUNG,SMARCB1,ARID1B,SMARCB1;ARID1B,0.37,0
50860,NCIH1373_LUNG,XPA,MSH6,XPA;MSH6,-0.1,0
50861,NCIH1373_LUNG,XPA,EP300,XPA;EP300,-1.28,0
50862,NCIH1373_LUNG,XPA,PMS2,XPA;PMS2,-0.11,0
50863,NCIH1373_LUNG,XPA,ATM,XPA;ATM,-0.08,0
50864,NCIH1373_LUNG,XPA,FANCD2,XPA;FANCD2,-0.19,0
50865,NCIH1373_LUNG,XPA,ERCC4,XPA;ERCC4,0.08,0
50866,NCIH1373_LUNG,XPA,TCEA1,XPA;TCEA1,-0.57,0
50867,NCIH1373_LUNG,XPA,RECQL4,XPA;RECQL4,-0.12,0
50868,NCIH1373_LUNG,EWSR1,ATF1,EWSR1;ATF1,0.29,0
50869,NCIH1373_LUNG,EWSR1,HNRNPA2B1,EWSR1;HNRNPA2B1,0.13,0
50870,NCIH1373_LUNG,EWSR1,SFPQ,EWSR1;SFPQ,0.16,0
50871,NCIH1373_LUNG,PTPN11,MAPK1,PTPN11;MAPK1,0.0,0
50872,NCIH1373_LUNG,PTPN11,PIK3CA,PTPN11;PIK3CA,0.3,0
50873,NCIH1373_LUNG,PTPN11,NF1,PTPN11;NF1,0.18,0
50874,NCIH1373_LUNG,PTPN11,SRC,PTPN11;SRC,-0.21,0
50875,NCIH1373_LUNG,PTPN11,HRAS,PTPN11;HRAS,0.31,0
50876,NCIH1373_LUNG,PTPN11,PIK3R1,PTPN11;PIK3R1,0.33,0
50877,NCIH1373_LUNG,PTPN11,PIK3CB,PTPN11;PIK3CB,0.29,0
50878,NCIH1373_LUNG,NCOR2,RARA,NCOR2;RARA,-0.16,0
50879,NCIH1373_LUNG,NCOR2,EP300,NCOR2;EP300,-0.46,0
50880,NCIH1373_LUNG,NCOR2,RBM15,NCOR2;RBM15,0.35,0
50881,NCIH1373_LUNG,NCOR2,NCOA1,NCOR2;NCOA1,0.35,0
50882,NCIH1373_LUNG,B2M,CALR,B2M;CALR,0.26,0
50883,NCIH1373_LUNG,KMT2C,EP300,KMT2C;EP300,-0.96,0
50884,NCIH1373_LUNG,KMT2C,SETD1B,KMT2C;SETD1B,0.36,0
50885,NCIH1373_LUNG,KMT2C,KMT2A,KMT2C;KMT2A,-0.28,0
50886,NCIH1373_LUNG,KMT2C,KDM6A,KMT2C;KDM6A,-0.12,0
50887,NCIH1373_LUNG,IDH1,SDHA,IDH1;SDHA,0.05,0
50888,NCIH1373_LUNG,IDH1,IDH2,IDH1;IDH2,0.54,0
50889,NCIH1373_LUNG,IDH1,FH,IDH1;FH,0.11,0
50890,NCIH1373_LUNG,IDH1,SDHB,IDH1;SDHB,0.06,0
50891,NCIH1373_LUNG,ARNT,EP300,ARNT;EP300,-0.65,0
50892,NCIH1373_LUNG,NACA,RPL5,NACA;RPL5,0.31,0
50893,NCIH1373_LUNG,PIK3CB,PLCG1,PIK3CB;PLCG1,-0.32,0
50894,NCIH1373_LUNG,PIK3CB,PIK3CA,PIK3CB;PIK3CA,0.1,0
50895,NCIH1373_LUNG,PIK3CB,EML4,PIK3CB;EML4,-1.01,0
50896,NCIH1373_LUNG,PIK3CB,SRC,PIK3CB;SRC,-1.27,0
50897,NCIH1373_LUNG,PIK3CB,RAF1,PIK3CB;RAF1,0.08,0
50898,NCIH1373_LUNG,PIK3CB,HRAS,PIK3CB;HRAS,0.2,0
50899,NCIH1373_LUNG,PIK3CB,PIK3R1,PIK3CB;PIK3R1,0.2,0
50900,NCIH1373_LUNG,PIK3CB,AKT1,PIK3CB;AKT1,-0.05,0
50901,NCIH1373_LUNG,TMEM127,NF1,TMEM127;NF1,-1.05,0
50902,NCIH1373_LUNG,TMEM127,SDHC,TMEM127;SDHC,0.14,0
50903,NCIH1373_LUNG,TMEM127,SDHB,TMEM127;SDHB,0.07,0
50904,NCIH1373_LUNG,FANCD2,MSH6,FANCD2;MSH6,-0.2,0
50905,NCIH1373_LUNG,FANCD2,NBN,FANCD2;NBN,0.3,0
50906,NCIH1373_LUNG,FANCD2,ATM,FANCD2;ATM,-0.14,0
50907,NCIH1373_LUNG,FANCD2,WRN,FANCD2;WRN,-0.02,0
50908,NCIH1373_LUNG,FANCD2,FOXO3,FANCD2;FOXO3,-0.22,0
50909,NCIH1373_LUNG,FANCD2,FANCC,FANCD2;FANCC,-0.14,0
50910,NCIH1373_LUNG,FANCD2,ATR,FANCD2;ATR,0.29,0
50911,NCIH1373_LUNG,FANCD2,ERCC4,FANCD2;ERCC4,-0.29,0
50912,NCIH1373_LUNG,FIP1L1,CLP1,FIP1L1;CLP1,0.7,0
50913,NCIH1373_LUNG,POLG,POLQ,POLG;POLQ,0.33,0
50914,NCIH1373_LUNG,POLG,POLE,POLG;POLE,0.06,0
50915,NCIH1373_LUNG,POLG,POLD1,POLG;POLD1,-0.01,0
50916,NCIH1373_LUNG,DAXX,FADD,DAXX;FADD,0.08,0
50917,NCIH1373_LUNG,AXIN1,AKT1,AXIN1;AKT1,-0.31,0
50918,NCIH1373_LUNG,GMPS,ATIC,GMPS;ATIC,-0.4,0
50919,NCIH1373_LUNG,GMPS,CANT1,GMPS;CANT1,0.48,0
50920,NCIH1373_LUNG,MYC,MAPK1,MYC;MAPK1,0.14,0
50921,NCIH1373_LUNG,MYC,EP300,MYC;EP300,0.15,0
50922,NCIH1373_LUNG,MYC,ATM,MYC;ATM,0.09,0
50923,NCIH1373_LUNG,MYC,EZH2,MYC;EZH2,-0.11,0
50924,NCIH1373_LUNG,MYC,FOXO3,MYC;FOXO3,0.25,0
50925,NCIH1373_LUNG,MYC,JUN,MYC;JUN,-0.01,0
50926,NCIH1373_LUNG,MYC,HSP90AB1,MYC;HSP90AB1,-0.12,0
50927,NCIH1373_LUNG,MYC,CDKN1A,MYC;CDKN1A,-0.03,0
50928,NCIH1373_LUNG,MYC,HRAS,MYC;HRAS,-0.02,0
50929,NCIH1373_LUNG,MYC,AKT1,MYC;AKT1,0.26,0
50930,NCIH1373_LUNG,NONO,SFPQ,NONO;SFPQ,0.36,0
50931,NCIH1373_LUNG,NONO,HNRNPA2B1,NONO;HNRNPA2B1,0.31,0
50932,NCIH1373_LUNG,MTCP1,AKT1,MTCP1;AKT1,-0.92,0
50933,NCIH1373_LUNG,RAF1,MAPK1,RAF1;MAPK1,0.2,0
50934,NCIH1373_LUNG,RAF1,PIK3CA,RAF1;PIK3CA,0.16,0
50935,NCIH1373_LUNG,RAF1,YWHAE,RAF1;YWHAE,-0.15,0
50936,NCIH1373_LUNG,RAF1,HSP90AB1,RAF1;HSP90AB1,-0.12,0
50937,NCIH1373_LUNG,RAF1,SRC,RAF1;SRC,0.05,0
50938,NCIH1373_LUNG,RAF1,RHOA,RAF1;RHOA,-0.12,0
50939,NCIH1373_LUNG,RAF1,HRAS,RAF1;HRAS,0.25,0
50940,NCIH1373_LUNG,RAF1,AKT1,RAF1;AKT1,0.12,0
50941,NCIH1373_LUNG,RAF1,PIK3R1,RAF1;PIK3R1,0.2,0
50942,NCIH1373_LUNG,DNAJB1,HSP90AB1,DNAJB1;HSP90AB1,-0.05,0
50943,NCIH1373_LUNG,RECQL4,MSH6,RECQL4;MSH6,0.25,0
50944,NCIH1373_LUNG,RECQL4,ATM,RECQL4;ATM,0.2,0
50945,NCIH1373_LUNG,RECQL4,FEN1,RECQL4;FEN1,0.44,0
50946,NCIH1373_LUNG,RECQL4,ATR,RECQL4;ATR,0.42,0
50947,NCIH1373_LUNG,GNA11,PLCG1,GNA11;PLCG1,0.12,0
50948,NCIH1373_LUNG,IDH2,SDHA,IDH2;SDHA,-2.52,0
50949,NCIH1373_LUNG,IDH2,FH,IDH2;FH,-2.23,0
50950,NCIH1373_LUNG,IDH2,SDHB,IDH2;SDHB,-2.51,0
50951,NCIH1373_LUNG,NFKB2,NFKBIE,NFKB2;NFKBIE,0.21,0
50952,NCIH1373_LUNG,TCEA1,ELL,TCEA1;ELL,0.16,0
50953,NCIH1373_LUNG,TCEA1,EP300,TCEA1;EP300,-0.51,0
50954,NCIH1373_LUNG,TCEA1,CDC73,TCEA1;CDC73,0.19,0
50955,NCIH1373_LUNG,TSC2,MAPK1,TSC2;MAPK1,-0.05,0
50956,NCIH1373_LUNG,TSC2,AKT1,TSC2;AKT1,-0.0,0
50957,NCIH1373_LUNG,ELK4,MAPK1,ELK4;MAPK1,-0.56,0
50958,NCIH1373_LUNG,POLD1,MSH6,POLD1;MSH6,0.29,0
50959,NCIH1373_LUNG,POLD1,PMS2,POLD1;PMS2,0.44,0
50960,NCIH1373_LUNG,POLD1,ATM,POLD1;ATM,0.17,0
50961,NCIH1373_LUNG,POLD1,WRN,POLD1;WRN,0.25,0
50962,NCIH1373_LUNG,POLD1,FEN1,POLD1;FEN1,0.26,0
50963,NCIH1373_LUNG,POLD1,ERCC4,POLD1;ERCC4,0.23,0
50964,NCIH1373_LUNG,POLD1,POLE,POLD1;POLE,0.49,0
50965,NCIH1373_LUNG,POLD1,PMS1,POLD1;PMS1,0.46,0
50966,NCIH1373_LUNG,RANBP2,KIF5B,RANBP2;KIF5B,-0.87,0
50967,NCIH1373_LUNG,RANBP2,XPO1,RANBP2;XPO1,-0.2,0
50968,NCIH1373_LUNG,PABPC1,RPL5,PABPC1;RPL5,0.07,0
50969,NCIH1373_LUNG,CASP9,FADD,CASP9;FADD,-4.62,0
50970,NCIH1373_LUNG,CASP9,CASP8,CASP9;CASP8,-3.44,0
50971,NCIH1373_LUNG,CASP9,AKT1,CASP9;AKT1,-6.32,0
50972,NCIH1373_LUNG,SDHB,SDHA,SDHB;SDHA,0.46,0
50973,NCIH1373_LUNG,SDHB,FH,SDHB;FH,0.35,0
50974,NCIH1373_LUNG,SDHB,SDHC,SDHB;SDHC,0.5,0
50975,NCIH1373_LUNG,CTNNA1,YWHAE,CTNNA1;YWHAE,0.32,0
50976,NCIH1373_LUNG,ELL,CDC73,ELL;CDC73,-1.28,0
50977,NCIH1373_LUNG,DDIT3,JUN,DDIT3;JUN,-0.36,0
50978,NCIH1373_LUNG,RHOA,RAP1GDS1,RHOA;RAP1GDS1,0.21,0
50979,NCIH1373_LUNG,RHOA,FLNA,RHOA;FLNA,-0.07,0
50980,NCIH1373_LUNG,RHOA,RALGDS,RHOA;RALGDS,0.28,0
50981,NCIH1373_LUNG,RHOA,SRC,RHOA;SRC,-0.08,0
50982,NCIH1373_LUNG,RHOA,ARHGAP5,RHOA;ARHGAP5,0.16,0
50983,NCIH1373_LUNG,RHOA,AKT1,RHOA;AKT1,-0.07,0
50984,NCIH1373_LUNG,FUBP1,HNRNPA2B1,FUBP1;HNRNPA2B1,-0.11,0
50985,NCIH1373_LUNG,SDHA,SDHC,SDHA;SDHC,0.54,0
50986,NCIH1373_LUNG,SDHA,FH,SDHA;FH,0.42,0
50987,NCIH1373_LUNG,SS18,SMARCD1,SS18;SMARCD1,0.56,0
50988,NCIH1373_LUNG,SS18,PBRM1,SS18;PBRM1,0.5,0
50989,NCIH1373_LUNG,SS18,ARID1B,SS18;ARID1B,0.59,0
50990,NCIH1373_LUNG,ERCC4,MSH6,ERCC4;MSH6,-1.99,0
50991,NCIH1373_LUNG,ERCC4,ATM,ERCC4;ATM,-1.69,0
50992,NCIH1373_LUNG,ERCC4,FANCC,ERCC4;FANCC,-1.15,0
50993,NCIH1373_LUNG,ERCC4,WRN,ERCC4;WRN,-1.43,0
50994,NCIH1373_LUNG,FGFR1OP,CNTRL,FGFR1OP;CNTRL,0.51,0
50995,NCIH1373_LUNG,TCF3,EP300,TCF3;EP300,-0.02,0
