,Patient,Gene1,Gene2,Edge,Curvature,Response
4542,MALME3M_SKIN,RRAS,PIK3CG,RRAS;PIK3CG,0.0,1
4543,MALME3M_SKIN,RRAS,PIK3CD,RRAS;PIK3CD,0.0,1
4544,MALME3M_SKIN,AKT3,PIK3R2,AKT3;PIK3R2,0.0,1
4545,MALME3M_SKIN,AKT3,PIK3R3,AKT3;PIK3R3,0.0,1
4546,MALME3M_SKIN,AKT3,PIK3CA,AKT3;PIK3CA,0.0,1
4547,MALME3M_SKIN,AKT3,PIK3CD,AKT3;PIK3CD,0.0,1
4548,MALME3M_SKIN,AKT3,AKT2,AKT3;AKT2,0.0,1
4549,MALME3M_SKIN,AKT3,PIK3CG,AKT3;PIK3CG,0.0,1
4550,MALME3M_SKIN,AKT3,PIK3R1,AKT3;PIK3R1,0.0,1
4551,MALME3M_SKIN,AKT3,PIK3CB,AKT3;PIK3CB,0.0,1
4552,MALME3M_SKIN,AKT2,PIK3R2,AKT2;PIK3R2,0.0,1
4553,MALME3M_SKIN,AKT2,PIK3R3,AKT2;PIK3R3,0.0,1
4554,MALME3M_SKIN,AKT2,PIK3CA,AKT2;PIK3CA,0.0,1
4555,MALME3M_SKIN,AKT2,PDPK1,AKT2;PDPK1,0.0,1
4556,MALME3M_SKIN,AKT2,PIK3CD,AKT2;PIK3CD,0.0,1
4557,MALME3M_SKIN,AKT2,PIK3R1,AKT2;PIK3R1,0.0,1
4558,MALME3M_SKIN,AKT2,PIK3CB,AKT2;PIK3CB,0.0,1
4559,MALME3M_SKIN,AKT2,PIK3CG,AKT2;PIK3CG,0.0,1
4560,MALME3M_SKIN,PIK3R2,PIK3R3,PIK3R2;PIK3R3,0.0,1
4561,MALME3M_SKIN,PIK3R2,PIK3R1,PIK3R2;PIK3R1,0.0,1
4562,MALME3M_SKIN,PIK3R2,PIK3R5,PIK3R2;PIK3R5,0.0,1
4563,MALME3M_SKIN,PIK3R2,PIK3CB,PIK3R2;PIK3CB,0.0,1
4564,MALME3M_SKIN,PIK3R2,PIK3CD,PIK3R2;PIK3CD,0.0,1
4565,MALME3M_SKIN,PIK3R2,PIK3CA,PIK3R2;PIK3CA,0.0,1
4566,MALME3M_SKIN,PIK3R2,PIK3CG,PIK3R2;PIK3CG,0.0,1
4567,MALME3M_SKIN,PIK3R2,ERBB3,PIK3R2;ERBB3,0.4665411342015524,1
4568,MALME3M_SKIN,PIK3R3,PIK3R5,PIK3R3;PIK3R5,0.0,1
4569,MALME3M_SKIN,PIK3R3,PIK3CA,PIK3R3;PIK3CA,0.0,1
4570,MALME3M_SKIN,PIK3R3,PIK3CG,PIK3R3;PIK3CG,0.0,1
4571,MALME3M_SKIN,PIK3R3,PIK3CD,PIK3R3;PIK3CD,0.0,1
4572,MALME3M_SKIN,PIK3R3,ERBB3,PIK3R3;ERBB3,0.47644136569930307,1
4573,MALME3M_SKIN,PIK3R3,PIK3CB,PIK3R3;PIK3CB,0.0,1
4574,MALME3M_SKIN,PIK3R3,PIK3R6,PIK3R3;PIK3R6,0.0,1
4575,MALME3M_SKIN,PIK3R3,PIK3R1,PIK3R3;PIK3R1,0.0,1
4576,MALME3M_SKIN,PIK3R1,PIK3CA,PIK3R1;PIK3CA,0.0,1
4577,MALME3M_SKIN,PIK3R1,ERBB3,PIK3R1;ERBB3,0.45994878048974774,1
4578,MALME3M_SKIN,PIK3R1,PDPK1,PIK3R1;PDPK1,0.0,1
4579,MALME3M_SKIN,PIK3R1,PIK3CD,PIK3R1;PIK3CD,0.0,1
4580,MALME3M_SKIN,PIK3R1,PIK3R5,PIK3R1;PIK3R5,0.0,1
4581,MALME3M_SKIN,PIK3R1,PIK3CG,PIK3R1;PIK3CG,0.0,1
4582,MALME3M_SKIN,PIK3R1,PIK3CB,PIK3R1;PIK3CB,0.0,1
4583,MALME3M_SKIN,PIK3R5,PIK3CA,PIK3R5;PIK3CA,0.0,1
4584,MALME3M_SKIN,PIK3R5,PIK3CD,PIK3R5;PIK3CD,0.0,1
4585,MALME3M_SKIN,PIK3R5,PIK3R6,PIK3R5;PIK3R6,0.0,1
4586,MALME3M_SKIN,PIK3R5,PIK3CB,PIK3R5;PIK3CB,0.0,1
4587,MALME3M_SKIN,PIK3R5,PIK3CG,PIK3R5;PIK3CG,0.0,1
4588,MALME3M_SKIN,PIK3CB,PIK3CA,PIK3CB;PIK3CA,0.0,1
4589,MALME3M_SKIN,PIK3CB,ERBB3,PIK3CB;ERBB3,0.45720068044286144,1
4590,MALME3M_SKIN,PIK3CB,PDPK1,PIK3CB;PDPK1,0.0,1
4591,MALME3M_SKIN,PIK3CB,PIK3CD,PIK3CB;PIK3CD,0.0,1
4592,MALME3M_SKIN,PIK3CB,PIK3CG,PIK3CB;PIK3CG,0.0,1
4593,MALME3M_SKIN,PIK3CD,RRAS2,PIK3CD;RRAS2,0.0,1
4594,MALME3M_SKIN,PIK3CD,PIK3CA,PIK3CD;PIK3CA,0.0,1
4595,MALME3M_SKIN,PIK3CD,ERBB3,PIK3CD;ERBB3,0.4343404767249106,1
4596,MALME3M_SKIN,PIK3CD,PIK3CG,PIK3CD;PIK3CG,0.0,1
4597,MALME3M_SKIN,PIK3CA,RRAS2,PIK3CA;RRAS2,0.0,1
4598,MALME3M_SKIN,PIK3CA,PDPK1,PIK3CA;PDPK1,0.0,1
4599,MALME3M_SKIN,PIK3CA,PIK3CG,PIK3CA;PIK3CG,0.0,1
4600,MALME3M_SKIN,PIK3CA,ERBB3,PIK3CA;ERBB3,0.42539852957183033,1
4601,MALME3M_SKIN,PIK3CG,RRAS2,PIK3CG;RRAS2,0.0,1
4602,MALME3M_SKIN,PIK3CG,PPP1R12C,PIK3CG;PPP1R12C,0.0,1
4603,MALME3M_SKIN,PIK3CG,PDPK1,PIK3CG;PDPK1,0.0,1
4604,MALME3M_SKIN,PIK3CG,IMMT,PIK3CG;IMMT,0.0,1
4605,MALME3M_SKIN,PIK3CG,PIK3R6,PIK3CG;PIK3R6,0.0,1
4606,MALME3M_SKIN,ERBB3,SHC3,ERBB3;SHC3,0.0,1
4607,MALME3M_SKIN,MLX,MLXIPL,MLX;MLXIPL,0.5700007075195405,1
4608,MALME3M_SKIN,MLX,MLXIP,MLX;MLXIP,0.9828314042365354,1
4609,MALME3M_SKIN,MLXIPL,MLXIP,MLXIPL;MLXIP,0.0,1
4610,MALME3M_SKIN,KCNQ4,KCNE4,KCNQ4;KCNE4,0.0,1
4611,MALME3M_SKIN,KCNQ4,KCNQ3,KCNQ4;KCNQ3,0.0,1
4612,MALME3M_SKIN,MASP2,FCN2,MASP2;FCN2,0.0,1
4613,MALME3M_SKIN,MASP2,COLEC10,MASP2;COLEC10,0.0,1
4614,MALME3M_SKIN,MASP2,COLEC11,MASP2;COLEC11,0.0,1
4615,MALME3M_SKIN,FCN2,COLEC10,FCN2;COLEC10,0.0,1
4616,MALME3M_SKIN,COLEC10,COLEC11,COLEC10;COLEC11,0.0,1
4617,MDAMB435S_SKIN,LYN,SRC,LYN;SRC,0.0,0
4618,MDAMB435S_SKIN,LYN,PIK3CD,LYN;PIK3CD,0.0,0
4619,MDAMB435S_SKIN,LYN,PIK3CG,LYN;PIK3CG,0.0,0
4620,MDAMB435S_SKIN,LYN,PIK3R1,LYN;PIK3R1,0.0,0
4621,MDAMB435S_SKIN,LYN,PIK3CB,LYN;PIK3CB,0.0,0
4622,MDAMB435S_SKIN,GRB2,ERBB3,GRB2;ERBB3,0.538017315140294,0
4623,MDAMB435S_SKIN,GRB2,ERBB2,GRB2;ERBB2,0.411128284838325,0
4624,MDAMB435S_SKIN,GRB2,EGFR,GRB2;EGFR,0.0,0
4625,MDAMB435S_SKIN,GRB2,NTRK2,GRB2;NTRK2,0.0,0
4626,MDAMB435S_SKIN,GRB2,SRC,GRB2;SRC,0.0,0
4627,MDAMB435S_SKIN,GRB2,SHC3,GRB2;SHC3,0.0,0
4628,MDAMB435S_SKIN,GRB2,PIK3R1,GRB2;PIK3R1,0.0,0
4629,MDAMB435S_SKIN,GRB2,NTRK1,GRB2;NTRK1,0.0,0
4630,MDAMB435S_SKIN,GRB2,SOS1,GRB2;SOS1,0.3095051046679347,0
4631,MDAMB435S_SKIN,SRC,PIK3R2,SRC;PIK3R2,0.0,0
4632,MDAMB435S_SKIN,SRC,KRAS,SRC;KRAS,0.0,0
4633,MDAMB435S_SKIN,SRC,PIK3R3,SRC;PIK3R3,0.0,0
4634,MDAMB435S_SKIN,SRC,PIK3CA,SRC;PIK3CA,0.0,0
4635,MDAMB435S_SKIN,SRC,ERBB3,SRC;ERBB3,0.500693056281857,0
4636,MDAMB435S_SKIN,SRC,ERBB2,SRC;ERBB2,0.4397566331033004,0
4637,MDAMB435S_SKIN,SRC,EGFR,SRC;EGFR,0.0,0
4638,MDAMB435S_SKIN,SRC,NRAS,SRC;NRAS,0.0,0
4639,MDAMB435S_SKIN,SRC,PIK3CD,SRC;PIK3CD,0.0,0
4640,MDAMB435S_SKIN,SRC,SOS1,SRC;SOS1,0.4181734277136433,0
4641,MDAMB435S_SKIN,SRC,SHC3,SRC;SHC3,0.0,0
4642,MDAMB435S_SKIN,SRC,PIK3CG,SRC;PIK3CG,0.0,0
4643,MDAMB435S_SKIN,SRC,HRAS,SRC;HRAS,0.0,0
4644,MDAMB435S_SKIN,SRC,PIK3CB,SRC;PIK3CB,0.0,0
4645,MDAMB435S_SKIN,SRC,AKT1,SRC;AKT1,0.0,0
4646,MDAMB435S_SKIN,SRC,PIK3R1,SRC;PIK3R1,0.0,0
4647,MDAMB435S_SKIN,ERBB2,PIK3R2,ERBB2;PIK3R2,0.4737904749908439,0
4648,MDAMB435S_SKIN,ERBB2,KRAS,ERBB2;KRAS,-1.0955996883382784,0
4649,MDAMB435S_SKIN,ERBB2,PIK3R3,ERBB2;PIK3R3,0.46147163038985384,0
4650,MDAMB435S_SKIN,ERBB2,PIK3CA,ERBB2;PIK3CA,0.4155089336558868,0
4651,MDAMB435S_SKIN,ERBB2,ERBB3,ERBB2;ERBB3,0.5615839577074573,0
4652,MDAMB435S_SKIN,ERBB2,EGFR,ERBB2;EGFR,0.47186884689095965,0
4653,MDAMB435S_SKIN,ERBB2,PIK3R1,ERBB2;PIK3R1,0.42467872908663784,0
4654,MDAMB435S_SKIN,ERBB2,SHC3,ERBB2;SHC3,0.39030777713299214,0
4655,MDAMB435S_SKIN,ERBB2,PIK3CB,ERBB2;PIK3CB,0.4437971679862971,0
4656,MDAMB435S_SKIN,EGFR,PIK3R2,EGFR;PIK3R2,0.0,0
4657,MDAMB435S_SKIN,EGFR,KRAS,EGFR;KRAS,0.0,0
4658,MDAMB435S_SKIN,EGFR,PIK3R3,EGFR;PIK3R3,0.0,0
4659,MDAMB435S_SKIN,EGFR,PIK3CA,EGFR;PIK3CA,0.0,0
4660,MDAMB435S_SKIN,EGFR,ERBB3,EGFR;ERBB3,0.5131938826095088,0
4661,MDAMB435S_SKIN,EGFR,NRAS,EGFR;NRAS,0.0,0
4662,MDAMB435S_SKIN,EGFR,PIK3R1,EGFR;PIK3R1,0.0,0
4663,MDAMB435S_SKIN,EGFR,SHC3,EGFR;SHC3,0.0,0
4664,MDAMB435S_SKIN,EGFR,SOS1,EGFR;SOS1,0.4263344487393509,0
4665,MDAMB435S_SKIN,EGFR,HRAS,EGFR;HRAS,0.0,0
4666,MDAMB435S_SKIN,EGFR,PIK3CB,EGFR;PIK3CB,0.0,0
4667,MDAMB435S_SKIN,CALM2,KCNQ4,CALM2;KCNQ4,0.6352808573561112,0
4668,MDAMB435S_SKIN,CALM2,CALM3,CALM2;CALM3,-2.6429855842539984,0
4669,MDAMB435S_SKIN,KCNQ5,KCNQ4,KCNQ5;KCNQ4,0.0,0
4670,MDAMB435S_SKIN,KCNQ5,KCNQ3,KCNQ5;KCNQ3,0.0,0
4671,MDAMB435S_SKIN,CALM3,KRAS,CALM3;KRAS,0.3252571897636456,0
4672,MDAMB435S_SKIN,CALM3,KCNQ4,CALM3;KCNQ4,0.0,0
4673,MDAMB435S_SKIN,CALM3,HRAS,CALM3;HRAS,0.3474198699943619,0
4674,MDAMB435S_SKIN,CALM3,KCNQ3,CALM3;KCNQ3,0.0,0
4675,MDAMB435S_SKIN,CALM3,NRAS,CALM3;NRAS,0.37464000649138907,0
4676,MDAMB435S_SKIN,NTRK1,PIK3CA,NTRK1;PIK3CA,0.0,0
4677,MDAMB435S_SKIN,NTRK1,NTRK2,NTRK1;NTRK2,0.0,0
4678,MDAMB435S_SKIN,NTRK1,SHC3,NTRK1;SHC3,0.0,0
4679,MDAMB435S_SKIN,NTRK1,PIK3R1,NTRK1;PIK3R1,0.0,0
4680,MDAMB435S_SKIN,NTRK2,SHC3,NTRK2;SHC3,0.0,0
4681,MDAMB435S_SKIN,AKT1,PIK3R2,AKT1;PIK3R2,0.0,0
4682,MDAMB435S_SKIN,AKT1,PIK3R3,AKT1;PIK3R3,0.0,0
4683,MDAMB435S_SKIN,AKT1,PIK3CA,AKT1;PIK3CA,0.0,0
4684,MDAMB435S_SKIN,AKT1,PDPK1,AKT1;PDPK1,0.0,0
4685,MDAMB435S_SKIN,AKT1,PIK3CD,AKT1;PIK3CD,0.0,0
4686,MDAMB435S_SKIN,AKT1,AKT2,AKT1;AKT2,0.0,0
4687,MDAMB435S_SKIN,AKT1,PIK3CG,AKT1;PIK3CG,0.0,0
4688,MDAMB435S_SKIN,AKT1,PIK3R1,AKT1;PIK3R1,0.0,0
4689,MDAMB435S_SKIN,AKT1,AKT3,AKT1;AKT3,0.0,0
4690,MDAMB435S_SKIN,AKT1,PIK3CB,AKT1;PIK3CB,0.0,0
4691,MDAMB435S_SKIN,NRAS,PIK3CA,NRAS;PIK3CA,0.0,0
4692,MDAMB435S_SKIN,NRAS,PIK3R1,NRAS;PIK3R1,0.0,0
4693,MDAMB435S_SKIN,NRAS,SOS1,NRAS;SOS1,-1.6846797847864359,0
4694,MDAMB435S_SKIN,NRAS,PIK3CG,NRAS;PIK3CG,0.0,0
4695,MDAMB435S_SKIN,NRAS,PIK3CD,NRAS;PIK3CD,0.0,0
4696,MDAMB435S_SKIN,KRAS,PIK3R3,KRAS;PIK3R3,0.0,0
4697,MDAMB435S_SKIN,KRAS,PIK3CG,KRAS;PIK3CG,0.0,0
4698,MDAMB435S_SKIN,KRAS,PIK3CD,KRAS;PIK3CD,0.0,0
4699,MDAMB435S_SKIN,KRAS,HRAS,KRAS;HRAS,0.0,0
4700,MDAMB435S_SKIN,KRAS,PIK3R1,KRAS;PIK3R1,0.0,0
4701,MDAMB435S_SKIN,KRAS,SOS1,KRAS;SOS1,-0.9567277511163044,0
4702,MDAMB435S_SKIN,KRAS,PIK3CA,KRAS;PIK3CA,0.0,0
4703,MDAMB435S_SKIN,KRAS,PIK3CB,KRAS;PIK3CB,0.0,0
4704,MDAMB435S_SKIN,HRAS,PIK3CA,HRAS;PIK3CA,0.0,0
4705,MDAMB435S_SKIN,HRAS,PIK3CD,HRAS;PIK3CD,0.0,0
4706,MDAMB435S_SKIN,HRAS,SOS1,HRAS;SOS1,-1.1848133997644372,0
4707,MDAMB435S_SKIN,HRAS,PIK3CB,HRAS;PIK3CB,0.0,0
4708,MDAMB435S_SKIN,HRAS,PIK3CG,HRAS;PIK3CG,0.0,0
4709,MDAMB435S_SKIN,HRAS,PIK3R1,HRAS;PIK3R1,0.0,0
4710,MDAMB435S_SKIN,SOS1,RRAS,SOS1;RRAS,0.6128645409004746,0
4711,MDAMB435S_SKIN,SOS1,SHC3,SOS1;SHC3,0.27033239511650053,0
4712,MDAMB435S_SKIN,RRAS,PIK3CA,RRAS;PIK3CA,0.0,0
4713,MDAMB435S_SKIN,RRAS,PIK3CG,RRAS;PIK3CG,0.0,0
4714,MDAMB435S_SKIN,RRAS,PIK3CD,RRAS;PIK3CD,0.0,0
4715,MDAMB435S_SKIN,AKT3,PIK3R2,AKT3;PIK3R2,0.0,0
4716,MDAMB435S_SKIN,AKT3,PIK3R3,AKT3;PIK3R3,0.0,0
4717,MDAMB435S_SKIN,AKT3,PIK3CA,AKT3;PIK3CA,0.0,0
4718,MDAMB435S_SKIN,AKT3,PIK3CD,AKT3;PIK3CD,0.0,0
4719,MDAMB435S_SKIN,AKT3,AKT2,AKT3;AKT2,0.0,0
4720,MDAMB435S_SKIN,AKT3,PIK3CG,AKT3;PIK3CG,0.0,0
4721,MDAMB435S_SKIN,AKT3,PIK3R1,AKT3;PIK3R1,0.0,0
4722,MDAMB435S_SKIN,AKT3,PIK3CB,AKT3;PIK3CB,0.0,0
4723,MDAMB435S_SKIN,AKT2,PIK3R2,AKT2;PIK3R2,0.0,0
4724,MDAMB435S_SKIN,AKT2,PIK3R3,AKT2;PIK3R3,0.0,0
4725,MDAMB435S_SKIN,AKT2,PIK3CA,AKT2;PIK3CA,0.0,0
4726,MDAMB435S_SKIN,AKT2,PDPK1,AKT2;PDPK1,0.0,0
4727,MDAMB435S_SKIN,AKT2,PIK3CD,AKT2;PIK3CD,0.0,0
4728,MDAMB435S_SKIN,AKT2,PIK3R1,AKT2;PIK3R1,0.0,0
4729,MDAMB435S_SKIN,AKT2,PIK3CB,AKT2;PIK3CB,0.0,0
4730,MDAMB435S_SKIN,AKT2,PIK3CG,AKT2;PIK3CG,0.0,0
4731,MDAMB435S_SKIN,PIK3R2,PIK3R3,PIK3R2;PIK3R3,0.0,0
4732,MDAMB435S_SKIN,PIK3R2,PIK3R1,PIK3R2;PIK3R1,0.0,0
4733,MDAMB435S_SKIN,PIK3R2,PIK3R5,PIK3R2;PIK3R5,0.0,0
4734,MDAMB435S_SKIN,PIK3R2,PIK3CB,PIK3R2;PIK3CB,0.0,0
4735,MDAMB435S_SKIN,PIK3R2,PIK3CD,PIK3R2;PIK3CD,0.0,0
4736,MDAMB435S_SKIN,PIK3R2,PIK3CA,PIK3R2;PIK3CA,0.0,0
4737,MDAMB435S_SKIN,PIK3R2,PIK3CG,PIK3R2;PIK3CG,0.0,0
4738,MDAMB435S_SKIN,PIK3R2,ERBB3,PIK3R2;ERBB3,0.5244430396738116,0
4739,MDAMB435S_SKIN,PIK3R3,PIK3R5,PIK3R3;PIK3R5,0.0,0
4740,MDAMB435S_SKIN,PIK3R3,PIK3CA,PIK3R3;PIK3CA,0.0,0
4741,MDAMB435S_SKIN,PIK3R3,PIK3CG,PIK3R3;PIK3CG,0.0,0
4742,MDAMB435S_SKIN,PIK3R3,PIK3CD,PIK3R3;PIK3CD,0.0,0
4743,MDAMB435S_SKIN,PIK3R3,ERBB3,PIK3R3;ERBB3,0.5157365878020982,0
4744,MDAMB435S_SKIN,PIK3R3,PIK3CB,PIK3R3;PIK3CB,0.0,0
4745,MDAMB435S_SKIN,PIK3R3,PIK3R6,PIK3R3;PIK3R6,0.0,0
4746,MDAMB435S_SKIN,PIK3R3,PIK3R1,PIK3R3;PIK3R1,0.0,0
4747,MDAMB435S_SKIN,PIK3R1,PIK3CA,PIK3R1;PIK3CA,0.0,0
4748,MDAMB435S_SKIN,PIK3R1,ERBB3,PIK3R1;ERBB3,0.4948366224246906,0
4749,MDAMB435S_SKIN,PIK3R1,PDPK1,PIK3R1;PDPK1,0.0,0
4750,MDAMB435S_SKIN,PIK3R1,PIK3CD,PIK3R1;PIK3CD,0.0,0
4751,MDAMB435S_SKIN,PIK3R1,PIK3R5,PIK3R1;PIK3R5,0.0,0
4752,MDAMB435S_SKIN,PIK3R1,PIK3CG,PIK3R1;PIK3CG,0.0,0
4753,MDAMB435S_SKIN,PIK3R1,PIK3CB,PIK3R1;PIK3CB,0.0,0
4754,MDAMB435S_SKIN,PIK3R5,PIK3CA,PIK3R5;PIK3CA,0.0,0
4755,MDAMB435S_SKIN,PIK3R5,PIK3CD,PIK3R5;PIK3CD,0.0,0
4756,MDAMB435S_SKIN,PIK3R5,PIK3R6,PIK3R5;PIK3R6,0.0,0
4757,MDAMB435S_SKIN,PIK3R5,PIK3CB,PIK3R5;PIK3CB,0.0,0
4758,MDAMB435S_SKIN,PIK3R5,PIK3CG,PIK3R5;PIK3CG,0.0,0
4759,MDAMB435S_SKIN,PIK3CB,PIK3CA,PIK3CB;PIK3CA,0.0,0
4760,MDAMB435S_SKIN,PIK3CB,ERBB3,PIK3CB;ERBB3,0.5033869871794601,0
4761,MDAMB435S_SKIN,PIK3CB,PDPK1,PIK3CB;PDPK1,0.0,0
4762,MDAMB435S_SKIN,PIK3CB,PIK3CD,PIK3CB;PIK3CD,0.0,0
4763,MDAMB435S_SKIN,PIK3CB,PIK3CG,PIK3CB;PIK3CG,0.0,0
4764,MDAMB435S_SKIN,PIK3CD,RRAS2,PIK3CD;RRAS2,0.0,0
4765,MDAMB435S_SKIN,PIK3CD,PIK3CA,PIK3CD;PIK3CA,0.0,0
4766,MDAMB435S_SKIN,PIK3CD,ERBB3,PIK3CD;ERBB3,0.47093613425578484,0
4767,MDAMB435S_SKIN,PIK3CD,PIK3CG,PIK3CD;PIK3CG,0.0,0
4768,MDAMB435S_SKIN,PIK3CA,RRAS2,PIK3CA;RRAS2,0.0,0
4769,MDAMB435S_SKIN,PIK3CA,PDPK1,PIK3CA;PDPK1,0.0,0
4770,MDAMB435S_SKIN,PIK3CA,PIK3CG,PIK3CA;PIK3CG,0.0,0
4771,MDAMB435S_SKIN,PIK3CA,ERBB3,PIK3CA;ERBB3,0.4875010187995651,0
4772,MDAMB435S_SKIN,PIK3CG,RRAS2,PIK3CG;RRAS2,0.0,0
4773,MDAMB435S_SKIN,PIK3CG,PPP1R12C,PIK3CG;PPP1R12C,0.0,0
4774,MDAMB435S_SKIN,PIK3CG,PDPK1,PIK3CG;PDPK1,0.0,0
4775,MDAMB435S_SKIN,PIK3CG,IMMT,PIK3CG;IMMT,0.0,0
4776,MDAMB435S_SKIN,PIK3CG,PIK3R6,PIK3CG;PIK3R6,0.0,0
4777,MDAMB435S_SKIN,ERBB3,SHC3,ERBB3;SHC3,0.5240027273398203,0
4778,MDAMB435S_SKIN,MLX,MLXIPL,MLX;MLXIPL,0.0,0
4779,MDAMB435S_SKIN,MLX,MLXIP,MLX;MLXIP,0.9844367435545589,0
4780,MDAMB435S_SKIN,MLXIPL,MLXIP,MLXIPL;MLXIP,0.0,0
4781,MDAMB435S_SKIN,KCNQ4,KCNE4,KCNQ4;KCNE4,0.0,0
4782,MDAMB435S_SKIN,KCNQ4,KCNQ3,KCNQ4;KCNQ3,0.0,0
4783,MDAMB435S_SKIN,MASP2,FCN2,MASP2;FCN2,0.0,0
4784,MDAMB435S_SKIN,MASP2,COLEC10,MASP2;COLEC10,0.0,0
4785,MDAMB435S_SKIN,MASP2,COLEC11,MASP2;COLEC11,0.0,0
4786,MDAMB435S_SKIN,FCN2,COLEC10,FCN2;COLEC10,0.0,0
4787,MDAMB435S_SKIN,COLEC10,COLEC11,COLEC10;COLEC11,0.0,0
4788,MELHO_SKIN,LYN,SRC,LYN;SRC,0.0,1
4789,MELHO_SKIN,LYN,PIK3CD,LYN;PIK3CD,0.0,1
4790,MELHO_SKIN,LYN,PIK3CG,LYN;PIK3CG,0.0,1
4791,MELHO_SKIN,LYN,PIK3R1,LYN;PIK3R1,0.0,1
4792,MELHO_SKIN,LYN,PIK3CB,LYN;PIK3CB,0.0,1
4793,MELHO_SKIN,GRB2,ERBB3,GRB2;ERBB3,0.5525759761506539,1
4794,MELHO_SKIN,GRB2,ERBB2,GRB2;ERBB2,0.0,1
4795,MELHO_SKIN,GRB2,EGFR,GRB2;EGFR,0.0,1
4796,MELHO_SKIN,GRB2,NTRK2,GRB2;NTRK2,0.0,1
4797,MELHO_SKIN,GRB2,SRC,GRB2;SRC,0.0,1
4798,MELHO_SKIN,GRB2,SHC3,GRB2;SHC3,0.0,1
4799,MELHO_SKIN,GRB2,PIK3R1,GRB2;PIK3R1,0.0,1
4800,MELHO_SKIN,GRB2,NTRK1,GRB2;NTRK1,0.0,1
4801,MELHO_SKIN,GRB2,SOS1,GRB2;SOS1,0.0,1
4802,MELHO_SKIN,SRC,PIK3R2,SRC;PIK3R2,0.0,1
4803,MELHO_SKIN,SRC,KRAS,SRC;KRAS,0.0,1
4804,MELHO_SKIN,SRC,PIK3R3,SRC;PIK3R3,0.0,1
4805,MELHO_SKIN,SRC,PIK3CA,SRC;PIK3CA,0.0,1
4806,MELHO_SKIN,SRC,ERBB3,SRC;ERBB3,0.4971222164087976,1
4807,MELHO_SKIN,SRC,ERBB2,SRC;ERBB2,0.0,1
4808,MELHO_SKIN,SRC,EGFR,SRC;EGFR,0.0,1
4809,MELHO_SKIN,SRC,NRAS,SRC;NRAS,0.0,1
4810,MELHO_SKIN,SRC,PIK3CD,SRC;PIK3CD,0.0,1
4811,MELHO_SKIN,SRC,SOS1,SRC;SOS1,0.0,1
4812,MELHO_SKIN,SRC,SHC3,SRC;SHC3,0.0,1
4813,MELHO_SKIN,SRC,PIK3CG,SRC;PIK3CG,0.0,1
4814,MELHO_SKIN,SRC,HRAS,SRC;HRAS,0.0,1
4815,MELHO_SKIN,SRC,PIK3CB,SRC;PIK3CB,0.0,1
4816,MELHO_SKIN,SRC,AKT1,SRC;AKT1,0.0,1
4817,MELHO_SKIN,SRC,PIK3R1,SRC;PIK3R1,0.0,1
4818,MELHO_SKIN,ERBB2,PIK3R2,ERBB2;PIK3R2,0.0,1
4819,MELHO_SKIN,ERBB2,KRAS,ERBB2;KRAS,0.0,1
4820,MELHO_SKIN,ERBB2,PIK3R3,ERBB2;PIK3R3,0.0,1
4821,MELHO_SKIN,ERBB2,PIK3CA,ERBB2;PIK3CA,0.0,1
4822,MELHO_SKIN,ERBB2,ERBB3,ERBB2;ERBB3,0.5547633217248222,1
4823,MELHO_SKIN,ERBB2,EGFR,ERBB2;EGFR,0.0,1
4824,MELHO_SKIN,ERBB2,PIK3R1,ERBB2;PIK3R1,0.0,1
4825,MELHO_SKIN,ERBB2,SHC3,ERBB2;SHC3,0.0,1
4826,MELHO_SKIN,ERBB2,PIK3CB,ERBB2;PIK3CB,0.0,1
4827,MELHO_SKIN,EGFR,PIK3R2,EGFR;PIK3R2,0.0,1
4828,MELHO_SKIN,EGFR,KRAS,EGFR;KRAS,0.0,1
4829,MELHO_SKIN,EGFR,PIK3R3,EGFR;PIK3R3,0.0,1
4830,MELHO_SKIN,EGFR,PIK3CA,EGFR;PIK3CA,0.0,1
4831,MELHO_SKIN,EGFR,ERBB3,EGFR;ERBB3,0.0,1
4832,MELHO_SKIN,EGFR,NRAS,EGFR;NRAS,0.0,1
4833,MELHO_SKIN,EGFR,PIK3R1,EGFR;PIK3R1,0.0,1
4834,MELHO_SKIN,EGFR,SHC3,EGFR;SHC3,0.0,1
4835,MELHO_SKIN,EGFR,SOS1,EGFR;SOS1,0.0,1
4836,MELHO_SKIN,EGFR,HRAS,EGFR;HRAS,0.0,1
4837,MELHO_SKIN,EGFR,PIK3CB,EGFR;PIK3CB,0.0,1
4838,MELHO_SKIN,CALM2,KCNQ4,CALM2;KCNQ4,0.6901758672567847,1
4839,MELHO_SKIN,CALM2,CALM3,CALM2;CALM3,-2.111660181765732,1
4840,MELHO_SKIN,KCNQ5,KCNQ4,KCNQ5;KCNQ4,0.0,1
4841,MELHO_SKIN,KCNQ5,KCNQ3,KCNQ5;KCNQ3,0.0,1
4842,MELHO_SKIN,CALM3,KRAS,CALM3;KRAS,0.3663134518039155,1
4843,MELHO_SKIN,CALM3,KCNQ4,CALM3;KCNQ4,0.0,1
4844,MELHO_SKIN,CALM3,HRAS,CALM3;HRAS,0.395374607600521,1
4845,MELHO_SKIN,CALM3,KCNQ3,CALM3;KCNQ3,0.0,1
4846,MELHO_SKIN,CALM3,NRAS,CALM3;NRAS,0.43081613565671506,1
