,Edge,U,pval,adj_pvals
1428,PDGFRB;PLCG1,85.0,0.4752162694202895,0.988698424344685
1429,PDGFRB;STAT5B,96.0,0.1776029827709027,0.8151670948344549
1430,PDGFRB;NRAS,66.5,0.7764530807107602,1.0
1431,PDGFRB;PTEN,74.0,0.9319446864296766,1.0
1432,PDGFRB;EGFR,80.5,0.6493517804419413,1.0
1433,PDGFRB;PTPN11,68.5,0.8642789914231809,1.0
1434,PDGFRB;TRIP11,100.5,0.10910585460024286,0.7501700675708067
1435,PDGFRB;JAK1,72.5,1.0,1.0
1436,PDGFRB;PTPRC,80.5,0.6495418271423874,1.0
1437,PDGFRB;ERBB2,70.5,0.9546958738911607,1.0
1438,PDGFRB;JAK3,71.5,1.0,1.0
1439,PDGFRB;PTPN6,93.0,0.24316550557688177,0.8727087715441383
1440,PDGFRB;STAT6,98.0,0.14198739831430265,0.7849994995736397
1441,PDGFRB;PIK3R1,74.5,0.9096595423972446,1.0
1442,PDGFRB;FIP1L1,86.5,0.42206176374386317,0.9719778990798471
1443,PDGFRB;PDE4DIP,72.5,1.0,1.0
1444,PDGFRB;MYC,78.0,0.755149709811349,1.0
1445,PDGFRB;HRAS,69.0,0.8868625603064716,1.0
1446,PDGFRB;JAK2,73.5,0.9547221419306329,1.0
1447,PDGFRB;COL3A1,60.0,0.5102522859641818,0.9988093379798215
1448,PDGFRB;RAF1,69.5,0.9095899731957008,1.0
1449,PDGFRB;PIK3CA,60.0,0.5132204465915168,0.9988093379798215
1450,PDGFRB;FGFR1,76.0,0.8422688778587951,1.0
1451,PDGFRB;SRC,71.0,0.9773475681021577,1.0
1452,PDGFRB;PIK3CB,73.0,0.9773387989474344,1.0
1453,PDGFRB;STAT3,73.5,0.9546607786155019,1.0
1454,PDGFRB;HSP90AB1,73.0,0.9773080265143214,1.0
1455,PDGFRB;JUN,74.0,0.9319314795457019,1.0
1456,PDGFRB;HSP90AA1,71.0,0.9773563270846127,1.0
1457,PDGFRB;SMAD3,96.5,0.17081994696575975,0.804237948769862
1458,BCR;RARA,28.5,0.014191358214620135,0.5483502761352257
1459,BCR;CBL,33.5,0.029671486353017175,0.5963552709111086
1460,BCR;ERCC3,42.0,0.0913999949260826,0.7223858566109602
1461,BCR;STAT5B,22.0,0.004813704852029696,0.434846435882193
1462,BCR;ABL1,31.5,0.022426285348438733,0.5661680190893457
1463,BCR;PIK3R1,32.0,0.02314605503169118,0.5730184862934166
1464,BCR;FES,40.5,0.0767153415328086,0.6927168373239658
1465,BCR;RHOA,30.5,0.018899911644972487,0.5527804887237538
1466,BCR;MLLT3,24.5,0.007157004448673339,0.4710992928273804
1467,BCR;HSP90AA1,27.0,0.010837492394597812,0.5147612168037111
1468,BCR;AFDN,25.5,0.008586340021347786,0.5064557054437936
1469,BCR;AFF1,26.5,0.010259794359284246,0.5140142170535537
1470,CASP9;MAPK1,81.0,0.6291058678164344,1.0
1471,CASP9;CCND1,84.0,0.5125654768862625,0.9988093379798215
1472,CASP9;CDK4,82.5,0.5689869806803427,1.0
1473,CASP9;MDM2,80.5,0.6486522934752419,1.0
1474,CASP9;BIRC3,72.0,1.0,1.0
1475,CASP9;STAT3,74.0,0.9320237666229005,1.0
1476,CASP9;EGFR,83.0,0.5512941404265272,1.0
1477,CASP9;BAX,83.5,0.5321034278407166,1.0
1478,CASP9;FADD,73.0,0.9773168314275089,1.0
1479,CASP9;CASP3,80.5,0.6486522934752419,1.0
1480,CASP9;CDKN1A,74.0,0.9319974371966893,1.0
1481,CASP9;MYC,84.0,0.5135469519643165,0.9988093379798215
1482,CASP9;CASP8,65.0,0.711069586717295,1.0
1483,CASP9;KEAP1,77.5,0.7756061748580876,1.0
1484,CASP9;DDIT3,63.0,0.6298345128607233,1.0
1485,CASP9;SRC,73.0,0.9772505435638137,1.0
1486,CASP9;AKT3,63.0,0.6284397254481974,1.0
1487,CASP9;NFE2L2,63.0,0.6262157884633763,1.0
1488,CASP9;JUN,81.0,0.6289729252261371,1.0
1489,CASP9;FAS,58.0,0.4416951703123061,0.974567031959239
1490,CASP9;AKT1,80.5,0.6495418271423874,1.0
1491,CASP9;MTOR,85.5,0.4603594261577211,0.9811879930671651
1492,CASP9;PTEN,82.5,0.5694374947748109,1.0
1493,CASP9;FOXO3,69.0,0.8870151141611515,1.0
1494,CASP9;AKT2,76.0,0.8421782294813214,1.0
1495,CASP9;CTNNB1,82.5,0.5685350567482934,1.0
1496,CASP9;ABL1,75.5,0.8644096987118446,1.0
1497,CASP9;BIRC6,74.0,0.9321156793484043,1.0
1498,SPECC1;SMC1A,118.5,0.009113949682879565,0.5078715146093087
1499,FLNA;MAPK1,105.0,0.038584053182357976,0.6349346398685085
1500,FLNA;MYH9,94.0,0.18973423353083652,0.8227688642678216
1501,FLNA;VHL,101.0,0.07587174543832073,0.6927168373239658
1502,FLNA;CDK4,71.5,1.0,1.0
1503,FLNA;ITGAV,92.5,0.2526248652166522,0.8900731239843632
1504,FLNA;SMAD3,105.0,0.04888555581202679,0.6444608208043728
1505,FLNA;EZR,86.0,0.40658118758840867,0.9719778990798471
1506,FLNA;MSN,87.5,0.3211513133325108,0.9254765641425997
1507,FLNA;BRCA1,93.0,0.18387129196658614,0.817774148293362
1508,FLNA;MYC,106.0,0.03418531229274153,0.6013925549310487
1509,FLNA;CBFB,93.0,0.18387129196658614,0.817774148293362
1510,FLNA;BRCA2,107.5,0.027100922905960213,0.5959153513867321
1511,FLNA;SRC,89.0,0.2869645204102461,0.9124887800823581
1512,FLNA;ARHGAP35,105.0,0.04833853697199732,0.6444608208043728
1513,FLNA;HSP90AB1,85.0,0.4468208767086975,0.9784590235558366
1514,FLNA;AKT1,96.0,0.15476216161963646,0.7934762879584559
1515,FLNA;RHOA,93.0,0.18684386885527593,0.822154073344674
1516,FLNA;MAP2K4,106.5,0.02452852883865047,0.5835495199883541
1517,GOLGA5;NCOA4,76.5,0.8184988709498879,1.0
1518,GOLGA5;TRIP11,91.5,0.27684337428920236,0.9031627559952284
1519,GOLGA5;GOLPH3,78.0,0.7515036935249313,1.0
1520,GOLGA5;CUX1,84.0,0.5114955419160178,0.9988093379798215
1521,GOLGA5;TRIM33,89.5,0.33037771867973764,0.9294674998321322
1522,MET;CCND1,99.0,0.13219880775615556,0.7708185203232176
1523,MET;PLCG1,106.5,0.049692852745554746,0.6444608208043728
1524,MET;PIK3CA,92.0,0.2672008745718608,0.9021004489013115
1525,MET;CBL,107.5,0.04372718764845379,0.6444608208043728
1526,MET;STAT3,102.0,0.0942624152250116,0.7223858566109602
1527,MET;ERBB3,94.5,0.20949602427548542,0.8440896082927224
1528,MET;ERBB2,99.5,0.12351918656832704,0.7629870460560313
1529,MET;EGFR,102.5,0.08899811266733589,0.7200982743294752
1530,MET;CASP3,96.5,0.1731530557222949,0.804237948769862
1531,MET;JAK1,102.0,0.09343595396691116,0.7223858566109602
1532,MET;PIK3R1,107.5,0.04659957323347405,0.6444608208043728
1533,MET;CTNNB1,104.5,0.06944898218364388,0.6749926040875838
1534,MET;EML4,93.0,0.24435449555104094,0.8727087715441383
1535,MET;NRAS,95.5,0.19072944002776848,0.8227688642678216
1536,MET;PTEN,102.5,0.08850518324587901,0.7200982743294752
1537,MET;RHOA,105.0,0.06416693675003786,0.6746790337103465
1538,MET;MTOR,97.0,0.16347295113502636,0.7984884706839681
1539,MET;PTPN11,100.5,0.11174562876274234,0.7501700675708067
1540,MET;TFRC,88.0,0.3794729336780599,0.9557449682802966
1541,MET;CTNND1,83.5,0.5293808207321845,1.0
1542,MET;HSP90AB1,101.0,0.10549123422366233,0.7451972304559574
1543,MET;SDC4,83.0,0.5519081534540683,1.0
1544,MET;SRC,102.0,0.0935631277582588,0.7223858566109602
1545,MET;PIK3CB,104.0,0.07129929322476215,0.6830814136858634
1546,MET;ARHGAP35,90.0,0.3207855548714429,0.9254765641425997
1547,MET;HSP90AA1,103.5,0.07821534795651618,0.6927168373239658
1548,MET;MUC1,93.0,0.24471934987768185,0.8727087715441383
1549,MET;MYC,102.0,0.09407172921654812,0.7223858566109602
1550,MET;HRAS,95.0,0.20063947262259996,0.8331536482860766
1551,MET;JAK2,107.0,0.05013193198469519,0.6444608208043728
1552,ARHGEF10L;RHOA,57.5,0.42640886235442943,0.9719778990798471
1553,POLQ;BRIP1,65.0,0.7124045747361378,1.0
1554,POLQ;STIL,64.0,0.6708273798045719,1.0
1555,POLQ;POLG,67.0,0.7986032455093907,1.0
1556,POLQ;BRCA2,65.0,0.7127222299966423,1.0
1557,POLQ;POLD1,66.0,0.7552867562610087,1.0
1558,POLQ;FEN1,69.5,0.9096247778787323,1.0
1559,POLQ;FANCD2,65.5,0.7338488462374848,1.0
1560,POLQ;BRCA1,65.5,0.7337501200505829,1.0
1561,POLQ;POLE,66.5,0.7768729545195984,1.0
1562,TNFAIP3;BIRC3,102.5,0.08727254507870259,0.7200982743294752
1563,TNFAIP3;STAT3,104.0,0.07063161434778717,0.6790101070032117
1564,TNFAIP3;NFKBIE,99.0,0.1285161936134333,0.7673939202424326
1565,TNFAIP3;REL,110.0,0.032256726667879904,0.5963552709111086
1566,TNFAIP3;FADD,111.0,0.02801867352678612,0.5963552709111086
1567,TNFAIP3;TNFRSF14,93.5,0.23195235052536567,0.8639648629126377
1568,TNFAIP3;CASP8,107.0,0.04924567067304291,0.6444608208043728
1569,TNFAIP3;PRDM1,100.5,0.11042684654803296,0.7501700675708067
1570,TNFAIP3;CYLD,102.5,0.08474461405271343,0.7140754753387524
1571,TNFAIP3;IKBKB,107.5,0.04621720423199286,0.6444608208043728
1572,TNFAIP3;BCL10,106.0,0.05476637884463961,0.6533430482638777
1573,TNFAIP3;MYD88,106.5,0.05101923838339172,0.6472848951362283
1574,TNFAIP3;MALT1,109.5,0.0326286377792691,0.5963552709111086
1575,LRIG3;CD74,47.0,0.1654297590683368,0.7986018136215223
1576,LRIG3;CCDC6,54.5,0.3325553902087278,0.9294674998321322
1577,LRIG3;ERBB2,49.5,0.21135850657117095,0.8440896082927224
1578,LRIG3;EGFR,50.5,0.23385206893098054,0.8639648629126377
1579,LRIG3;SDC4,50.0,0.22308344380302725,0.8566646155063593
1580,LRIG3;TPM3,51.0,0.24499268606128177,0.8727087715441383
1581,LRIG3;GOPC,62.5,0.6088650991130655,1.0
1582,STAG1;RAD21,58.5,0.43845878414361694,0.974567031959239
1583,STAG1;SMC1A,63.5,0.6400560624277275,1.0
1584,STAG1;ATR,28.5,0.014418692057986392,0.5483502761352257
1585,STAG1;CTCF,59.5,0.4765462117850495,0.988698424344685
1586,STAG1;MYC,49.0,0.18526345998626192,0.8214666083901092
1587,STAG1;BRCA1,56.0,0.3600577608880978,0.942349711104218
1588,ETV1;FUS,30.0,0.017428994731744318,0.5527804887237538
1589,ETV1;EP300,37.5,0.049875422638169686,0.6444608208043728
1590,ETV1;PATZ1,56.5,0.384088249473852,0.9640976921517281
1591,ETV1;EWSR1,32.0,0.023528914649938837,0.5799307377374793
1592,TRIM24;RARA,41.0,0.08147292038287739,0.7076411626741546
1593,TRIM24;CCDC6,50.5,0.22608697120881394,0.8614728216268884
1594,TRIM24;STAT3,41.5,0.08412791977908247,0.709948282298592
1595,TRIM24;KAT6A,40.5,0.07642698745877684,0.6927168373239658
1596,TRIM24;TRIM27,41.0,0.07574955614370314,0.6927168373239658
1597,TRIM24;ATRX,39.0,0.06287265652355677,0.6735423841013557
1598,TRIM24;FGFR1,42.0,0.09069966748096024,0.7223858566109602
1599,TRIM24;TRIM33,44.0,0.11249485854637915,0.7501700675708067
1600,TRIM24;AKAP9,48.0,0.178116267938619,0.8156511975063184
1601,TRIM24;BRAF,38.5,0.05704397859213798,0.6596302991615803
1602,TRIM24;ZMYM2,52.0,0.2657100211270933,0.9021004489013115
1603,TRIM24;TPM3,40.0,0.0728029892083976,0.6889273441300039
1604,TRIM24;NCOA4,39.0,0.06333827314811216,0.6735423841013557
1605,WAS;MYH9,96.0,0.182450156996513,0.8156511975063184
1606,WAS;PLCG1,108.0,0.04384031091363972,0.6444608208043728
1607,WAS;CBL,100.5,0.11098239675540812,0.7501700675708067
1608,WAS;EZR,110.0,0.03307000837273534,0.5963552709111086
1609,WAS;MSN,96.0,0.18236567777968105,0.8156511975063184
1610,WAS;SRC,98.0,0.14805452769850114,0.7908425267001691
1611,WAS;ABI1,100.5,0.11098239675540812,0.7501700675708067
1612,WAS;BTK,93.5,0.23385206893098054,0.8639648629126377
1613,WAS;DNM2,103.0,0.08278552706435624,0.7079873822762547
1614,WAS;LCP1,97.0,0.16461559925829872,0.7984884706839681
1615,WAS;AKT1,108.0,0.04384031091363972,0.6444608208043728
1616,WAS;SRGAP3,95.0,0.20142504089356172,0.8331536482860766
1617,WAS;RHOA,108.5,0.040953215839765335,0.6444608208043728
1618,WAS;FNBP1,97.5,0.1562484900039749,0.7934762879584559
1619,WAS;PIK3R1,108.0,0.04375872913404934,0.6444608208043728
1620,WAS;VAV1,105.0,0.06344179381973448,0.6735423841013557
1621,WAS;PTPRC,91.5,0.28152204583658236,0.9031627559952284
1622,SPEN;NOTCH2,41.5,0.07654559243888902,0.6927168373239658
1623,SPEN;EP300,50.0,0.21034114785643687,0.8440896082927224
1624,SPEN;NCOR1,47.5,0.1632233035040107,0.7984884706839681
1625,SPEN;NOTCH1,30.5,0.018923343271515333,0.5527804887237538
1626,SPEN;MAML2,47.0,0.14781316356689084,0.7908425267001691
1627,SPEN;CHD4,47.5,0.16720893987809793,0.8033467655694757
1628,VAV1;MAPK1,115.0,0.01573829209819613,0.5527804887237538
1629,VAV1;PLCG1,93.5,0.23240576991441353,0.8639648629126377
1630,VAV1;PIK3CA,106.5,0.05378260827460027,0.6533430482638777
1631,VAV1;CBL,95.0,0.20002718122835939,0.8331536482860766
1632,VAV1;EGFR,110.5,0.0312222770962505,0.5963552709111086
1633,VAV1;EZH2,114.0,0.01864047065407366,0.5527804887237538
1634,VAV1;CD28,96.5,0.17389992442978874,0.804237948769862
1635,VAV1;EED,99.0,0.13287245519497864,0.7708185203232176
1636,VAV1;EZR,101.5,0.10017283755129035,0.7344428340417072
1637,VAV1;MSN,98.5,0.14072576398605396,0.7816099614596217
1638,VAV1;NRAS,114.5,0.017115857208139313,0.5527804887237538
1639,VAV1;ABL1,110.5,0.031027103028656494,0.5963552709111086
1640,VAV1;SRC,111.5,0.026952949483801513,0.5959153513867321
1641,VAV1;ABI1,101.5,0.09919021804570796,0.7344428340417072
1642,VAV1;JAK2,111.5,0.026746746470793916,0.5959153513867321
1643,VAV1;PTPN6,92.5,0.2564176134619376,0.8911590465561482
1644,VAV1;RHOA,104.5,0.06917985201170221,0.6749926040875838
1645,VAV1;HRAS,105.5,0.06047638426858646,0.6710298459228591
1646,VAV1;PTPRC,91.5,0.2808720299748896,0.9031627559952284
1647,VAV1;PIK3R1,113.5,0.01998959732390804,0.5527804887237538
1648,VAV1;LYN,110.0,0.03290008610905641,0.5963552709111086
1649,VAV1;AKT1,110.0,0.033512991604326574,0.596904322413314
1650,VAV1;CTNNB1,110.5,0.03132000335550709,0.5963552709111086
1651,VAV1;PTPN11,110.5,0.030735042907121302,0.5963552709111086
1652,VAV1;PIK3CB,111.0,0.028881303149026982,0.5963552709111086
1653,VAV1;CBLB,96.5,0.17182161414872377,0.804237948769862
1654,VAV1;PRKCB,114.0,0.01864047065407366,0.5527804887237538
1655,VAV1;BTK,94.0,0.22308344380302725,0.8566646155063593
1656,LHFPL6;COX6C,71.5,1.0,1.0
1657,LHFPL6;LPP,71.5,1.0,1.0
1658,LHFPL6;CCNB1IP1,54.0,0.3132872893553319,0.9254765641425997
1659,LHFPL6;RAD51B,72.5,1.0,1.0
1660,BTK;PLCG1,100.0,0.11907203399012152,0.7553379026924376
1661,BTK;PIK3CA,104.5,0.06961049732949702,0.6749926040875838
1662,BTK;CBL,100.0,0.11928543221701296,0.7554297434020796
1663,BTK;ATM,102.5,0.08899811266733589,0.7200982743294752
1664,BTK;GNAQ,102.0,0.09413529365255942,0.7223858566109602
1665,BTK;STAT6,104.5,0.06977203978779035,0.6753885166309465
1666,BTK;IKZF1,97.5,0.15640826319851983,0.7934762879584559
1667,BTK;HSP90AA1,99.0,0.13294725149453174,0.7708185203232176
1668,BTK;HSP90AB1,96.0,0.18278787445696,0.8156511975063184
1669,BTK;PTPN6,99.0,0.1333210722248078,0.771387175902585
1670,BTK;HRAS,99.0,0.13294725149453174,0.7708185203232176
1671,BTK;PTPRC,104.0,0.07391796901251027,0.6889273441300039
1672,BTK;PIK3R1,102.5,0.08875165777391167,0.7200982743294752
1673,BTK;LYN,100.5,0.1123695233132976,0.7501700675708067
1674,BTK;IKBKB,101.5,0.10004186954905571,0.7344428340417072
1675,BTK;AKT1,101.5,0.10030379054282008,0.7344428340417072
1676,BTK;CTNNB1,101.5,0.0995178492813545,0.7344428340417072
1677,BTK;MYD88,97.0,0.16477856579094563,0.7984884706839681
1678,BTK;PIK3CB,101.5,0.10017283755129035,0.7344428340417072
1679,BTK;PRKCB,101.5,0.09984538960232284,0.7344428340417072
1680,TCF12;DDX5,57.5,0.40525518456653564,0.9719778990798471
1681,TCF12;FUS,67.0,0.7889843956055775,1.0
1682,TCF12;CREBBP,73.0,0.9771791919792773,1.0
1683,TCF12;TCF3,72.0,1.0,1.0
1684,TCF12;EP300,74.0,0.9316255830535651,1.0
1685,TCF12;RUNX1,74.0,0.9316255830535651,1.0
1686,TCF12;SMAD3,80.5,0.6431025005008197,1.0
1687,TCF12;EWSR1,60.5,0.5260341013079137,1.0
1688,TCF12;MYC,72.5,1.0,1.0
1689,BCL10;MAPK1,50.0,0.21832073252987427,0.8566646155063593
1690,BCL10;PLCG1,40.5,0.07504346800852753,0.6905727031376834
1691,BCL10;BIRC3,78.0,0.7525013007038885,1.0
1692,BCL10;NFKBIE,42.0,0.08796017954234815,0.7200982743294752
1693,BCL10;REL,70.0,0.931014966167987,1.0
1694,BCL10;FADD,63.5,0.6458772978517224,1.0
1695,BCL10;USP9X,52.0,0.2663632791683437,0.9021004489013115
1696,BCL10;CASP8,51.0,0.2390115186075762,0.8727087715441383
1697,BCL10;IKBKB,59.5,0.48850926281629625,0.9904710206177333
1698,BCL10;AKT1,50.0,0.2198564326300937,0.8566646155063593
1699,BCL10;FOXP1,57.5,0.4256910079548787,0.9719778990798471
1700,BCL10;PRKCB,55.5,0.36018216923282476,0.942349711104218
1701,BCL10;MALT1,51.0,0.20664800263481864,0.8439383757239491
1702,ATR;FANCE,22.0,0.004871504195210942,0.434846435882193
1703,ATR;MSH2,20.5,0.0037096357179838575,0.4151082368423937
1704,ATR;MSH6,43.5,0.10422121296801411,0.7451972304559574
1705,ATR;CDK4,21.0,0.004067941272341289,0.4202276058364061
1706,ATR;BRIP1,17.0,0.0019286902668363486,0.36409446704762594
1707,ATR;BARD1,17.5,0.002071837371959506,0.36409446704762594
1708,ATR;CDK6,30.5,0.01960785327650873,0.5527804887237538
1709,ATR;PMS2,19.0,0.002820795071116595,0.36409446704762594
1710,ATR;ATM,19.0,0.002820795071116595,0.36409446704762594
1711,ATR;XPC,26.0,0.00969852950538301,0.5078715146093087
1712,ATR;ERCC3,21.5,0.004503689838551406,0.4344507697706055
1713,ATR;FANCD2,19.0,0.002799442940001723,0.36409446704762594
1714,ATR;FANCC,19.0,0.0027888037536932388,0.36409446704762594
1715,ATR;RAD21,28.0,0.013427329336455957,0.5443906350541382
1716,ATR;WRN,18.0,0.0022972572613325494,0.36409446704762594
1717,ATR;FEN1,22.5,0.005284856985847005,0.44068079932661175
1718,ATR;ERCC4,15.5,0.001462498808848782,0.36409446704762594
1719,ATR;POLE,23.0,0.005834717455620557,0.4471951255369454
1720,ATR;SMC1A,21.5,0.004334657091486395,0.43307868619404255
1721,ATR;FANCF,23.5,0.0063316166948213445,0.4600700702276029
1722,ATR;XPA,21.0,0.004046426648801696,0.4202276058364061
1723,ATR;CDK12,24.5,0.007512750943510536,0.4722903542577691
1724,ATR;BRCA2,16.5,0.0017768312679469686,0.36409446704762594
1725,ATR;RAD17,23.0,0.005720883205573061,0.4471951255369454
1726,ATR;CHEK2,16.5,0.0017513482841053044,0.36409446704762594
1727,ATR;FANCG,20.5,0.0037096357179838575,0.4151082368423937
1728,ATR;CHD4,30.5,0.01975067009644311,0.5527804887237538
1729,ATR;ATRX,21.0,0.004103945510386236,0.4202276058364061
1730,ATR;RECQL4,23.5,0.0063316166948213445,0.4600700702276029
1731,ATR;BRCA1,18.5,0.002584149332036244,0.36409446704762594
1732,ATR;RAD51B,15.5,0.0013740267776649615,0.36409446704762594
1733,ATR;ERCC2,21.5,0.004449506372540162,0.4344507697706055
1734,NUP98;PRRX1,88.0,0.3706528797476879,0.9537899386221503
1735,NUP98;CREBBP,81.5,0.6003277688559935,1.0
1736,NUP98;EP300,62.5,0.6094888165268124,1.0
1737,NUP98;KAT6A,64.0,0.6692036524106508,1.0
1738,NUP98;NPM1,91.5,0.2789122541201339,0.9031627559952284
1739,NUP98;MLLT10,81.0,0.6284397254481974,1.0
1740,NUP98;NSD3,69.0,0.8834374392433875,1.0
1741,NUP98;DDX10,73.5,0.9533499303082605,1.0
1742,NUP98;RAP1GDS1,70.5,0.9543770487913521,1.0
1743,NUP98;SETBP1,67.5,0.8202344938661097,1.0
1744,NUP98;NUP214,71.0,0.9773168314275089,1.0
1745,NUP98;TPR,85.5,0.4464844296923819,0.9781050838405939
1746,NUP98;KDM5A,77.0,0.7940433465309362,1.0
1747,NUP98;LMNA,68.0,0.8423593702288426,1.0
1748,NUP98;KMT2A,68.5,0.8647736797954435,1.0
1749,NUP98;FIP1L1,82.0,0.5805461475559272,1.0
1750,NUP98;ABL1,59.5,0.49632553805526414,0.9904710206177333
1751,NUP98;XPO1,103.0,0.07461840402909425,0.6889273441300039
1752,NUP98;TOP1,61.0,0.5389630156029659,1.0
1753,NUP98;MLLT3,65.5,0.7338488462374848,1.0
1754,NUP98;NSD1,71.0,0.977254980846568,1.0
1755,NTHL1;ERCC2,57.5,0.42756977771520077,0.9719778990798471
1756,NTHL1;ERCC5,57.5,0.42649840905586056,0.9719778990798471
1757,NTHL1;MUTYH,58.5,0.4602726146158538,0.9811879930671651
1758,NTHL1;POLE,63.0,0.6291722856835036,1.0
1759,NTHL1;WRN,57.0,0.4108917590933444,0.9719778990798471
1760,NTHL1;POLD1,58.5,0.45992495552054147,0.9811879930671651
1761,NTHL1;MSH6,42.0,0.09438952698311139,0.7223858566109602
1762,NTHL1;FEN1,54.0,0.3212523822768738,0.9254765641425997
1763,NTHL1;PMS2,60.0,0.512811397369435,0.9988093379798215
1764,NTHL1;ERCC3,58.5,0.4612252792635101,0.9811879930671651
1765,NTHL1;MSH2,57.5,0.42730248660663883,0.9719778990798471
1766,NTHL1;ERCC4,55.5,0.3642913030897019,0.942349711104218
1767,NTHL1;XPA,57.0,0.41098203043140846,0.9719778990798471
1768,NTHL1;MLH1,56.0,0.37956484709898464,0.9557449682802966
1769,NTHL1;TSC2,57.5,0.42774776839694806,0.9719778990798471
1770,NRAS;GNA11,81.5,0.6092812412889486,1.0
1771,NRAS;MAPK1,117.0,0.011309336894938545,0.5147612168037111
1772,NRAS;CCND1,109.0,0.038154186347364845,0.6305253169546973
1773,NRAS;MLH1,103.0,0.08183089048260554,0.7076411626741546
1774,NRAS;MSH2,98.5,0.13834861530919726,0.7816099614596217
1775,NRAS;MSH6,66.5,0.7767472407974509,1.0
1776,NRAS;CDK4,94.0,0.22129484920413267,0.8566646155063593
1777,NRAS;MDM2,95.0,0.19747845193482072,0.8331536482860766
1778,NRAS;PIK3CA,112.0,0.0248585357947534,0.5835495199883541
1779,NRAS;DNMT3A,103.0,0.08248719752514,0.7079873822762547
1780,NRAS;ERBB3,104.5,0.06799663878901627,0.6749926040875838
1781,NRAS;ERBB2,113.5,0.019205421955248336,0.5527804887237538
1782,NRAS;EGFR,124.5,0.0031760154675563607,0.3863001421951704
1783,NRAS;ATM,99.5,0.12454418456901109,0.7629870460560313
1784,NRAS;GNAQ,78.5,0.7333044895161096,1.0
1785,NRAS;ARAF,103.5,0.07654232446640316,0.6927168373239658
1786,NRAS;U2AF1,87.0,0.40953281382108053,0.9719778990798471
1787,NRAS;NPM1,99.0,0.13077383969665754,0.7708185203232176
1788,NRAS;RUNX1,98.0,0.14687892839956157,0.7908425267001691
1789,NRAS;EZH2,120.0,0.006899509566634853,0.4710992928273804
1790,NRAS;ARID1A,92.5,0.25429632221698906,0.8911590465561482
1791,NRAS;EML4,107.5,0.04681227816078445,0.6444608208043728
1792,NRAS;PPP2R1A,98.5,0.137502319440581,0.7816099614596217
1793,NRAS;STK11,93.5,0.23049674587076596,0.8639648629126377
1794,NRAS;IDH2,102.0,0.09076334255517794,0.7223858566109602
1795,NRAS;HSP90AA1,109.5,0.03548186733368537,0.6107959001679208
1796,NRAS;RAP1GDS1,100.0,0.11907203399012152,0.7553379026924376
1797,NRAS;SMAD4,94.0,0.22057648109364703,0.8566646155063593
1798,NRAS;AKAP9,76.5,0.8201660223836704,1.0
1799,NRAS;NF1,94.5,0.2110045869285797,0.8440896082927224
1800,NRAS;MTOR,114.0,0.018097958669132906,0.5527804887237538
1801,NRAS;AFDN,95.0,0.20055207177981138,0.8331536482860766
1802,NRAS;BRAF,93.0,0.24058781528014805,0.8727087715441383
1803,NRAS;GNAS,87.5,0.3871400577349563,0.9672801572520022
1804,NRAS;AKT1,113.0,0.02132518699579015,0.5549507964718414
1805,NRAS;PIK3R1,131.0,0.0008688060149895146,0.36409446704762594
1806,NRAS;EIF1AX,83.0,0.5516781922503168,1.0
1807,NRAS;FGFR1,94.5,0.20806966761542078,0.8440896082927224
1808,NRAS;RAF1,90.0,0.31597153003677725,0.9254765641425997
1809,NRAS;HSP90AB1,104.0,0.07330461956649145,0.6889273441300039
1810,NRAS;PIK3CB,128.0,0.00158577034837636,0.36409446704762594
1811,NRAS;SRC,126.5,0.0021096783457772803,0.36409446704762594
1812,NRAS;FBXW7,99.5,0.12322600559275607,0.7629870460560313
1813,NRAS;PTPN11,128.5,0.0013950537831026414,0.36409446704762594
1814,NRAS;TET2,93.0,0.24187953669080964,0.8727087715441383
1815,NRAS;PTEN,112.0,0.023996847761127024,0.5835495199883541
1816,NRAS;LZTR1,106.5,0.052167628134492564,0.6533430482638777
1817,NRAS;NOTCH1,68.0,0.8427497119467455,1.0
1818,NRAS;CTNNB1,120.0,0.006737324687852673,0.4710992928273804
1819,NRAS;ARHGEF12,81.0,0.6283060668712794,1.0
1820,NRAS;LYN,112.5,0.022716079914508774,0.5673949425074848
1821,NRAS;ATP1A1,84.0,0.5140354916980869,0.9988093379798215
1822,NRAS;ASXL1,91.5,0.2794736845287795,0.9031627559952284
1823,NRAS;ABL1,118.0,0.009712645587702596,0.5078715146093087
1824,NRAS;JAK1,103.5,0.07809993246665502,0.6927168373239658
1825,NRAS;MITF,73.5,0.9542331716822385,1.0
1826,NRAS;JAK3,89.5,0.33368359712906803,0.9294674998321322
1827,NRAS;IDH1,102.0,0.0917182513805221,0.7223858566109602
1828,NRAS;JAK2,129.5,0.0011635595327459205,0.36409446704762594
1829,NRAS;MYC,106.0,0.05692309653103338,0.6596302991615803
1830,NRAS;PRKCB,121.5,0.0053559060507970685,0.44068079932661175
1831,NRAS;HRAS,129.5,0.0010174962578505466,0.36409446704762594
1832,NRAS;SETBP1,116.5,0.011677306977598084,0.5147612168037111
1833,NRAS;SRSF2,94.0,0.22048656701042002,0.8566646155063593
1834,CALR;U2AF1,74.5,0.906010034950395,1.0
1835,CALR;STAT5B,58.0,0.4056212505514325,0.9719778990798471
1836,CALR;RPN1,89.5,0.3276991913538416,0.9294674998321322
1837,CALR;JAK2,66.0,0.7464298554384649,1.0
