drug,source tissue,target tissue,feature,pval,iter,feature_dim,predicted_class,predicted_prob,true_class
Pembro,STAD,SKCM,edge-matched-random,0.01,48,10,1,0.7159706234322554,0
Pembro,STAD,SKCM,edge-matched-random,0.01,49,10,1,0.661320642332209,0
Pembro,STAD,SKCM,edge-matched-random,0.01,50,10,1,0.5256003360417828,1
Pembro,STAD,SKCM,edge-matched-random,0.01,51,10,1,0.6430009396194138,1
Pembro,STAD,SKCM,edge-matched-random,0.01,52,10,0,0.4206479934845024,0
Pembro,STAD,SKCM,edge-matched-random,0.01,53,10,1,0.661437279896669,0
Pembro,STAD,SKCM,edge-matched-random,0.01,54,10,1,0.6180026819623019,0
Pembro,STAD,SKCM,edge-matched-random,0.01,55,10,1,0.6193298298183687,1
Pembro,STAD,SKCM,edge-matched-random,0.01,56,10,1,0.6229673564601957,1
Pembro,STAD,SKCM,edge-matched-random,0.01,57,10,0,0.49701721581765934,1
Pembro,STAD,SKCM,edge-matched-random,0.01,58,10,1,0.6617605243693482,0
Pembro,STAD,SKCM,edge-matched-random,0.01,59,10,1,0.5970937837246744,1
Pembro,STAD,SKCM,edge-matched-random,0.01,60,10,0,0.4904832445741615,0
Pembro,STAD,SKCM,edge-matched-random,0.01,61,10,0,0.3316033058275074,0
Pembro,STAD,SKCM,edge-matched-random,0.01,62,10,0,0.4118416259144089,0
Pembro,STAD,SKCM,edge-matched-random,0.01,63,10,0,0.3071420076524433,1
Pembro,STAD,SKCM,edge-matched-random,0.01,64,10,0,0.3850916502243049,0
Pembro,STAD,SKCM,edge-matched-random,0.01,65,10,0,0.48457068870252534,0
Pembro,STAD,SKCM,edge-matched-random,0.01,66,10,1,0.5550816689496925,0
Pembro,STAD,SKCM,edge-matched-random,0.01,67,10,0,0.3606786691132871,1
Pembro,STAD,SKCM,edge-matched-random,0.01,68,10,0,0.35221019909232565,1
Pembro,STAD,SKCM,edge-matched-random,0.01,69,10,0,0.44586721652438704,1
Pembro,STAD,SKCM,edge-matched-random,0.01,70,10,1,0.6476101232660182,0
Pembro,STAD,SKCM,edge-matched-random,0.01,71,10,1,0.5194219102006815,0
Pembro,STAD,SKCM,edge-matched-random,0.01,72,10,0,0.3516522371806676,0
Pembro,STAD,SKCM,edge-matched-random,0.01,73,10,0,0.47877933390613914,0
Pembro,STAD,SKCM,edge-matched-random,0.01,74,10,1,0.5174526619347114,1
Pembro,STAD,SKCM,edge-matched-random,0.01,75,10,1,0.5427667716781034,1
Pembro,STAD,SKCM,edge-matched-random,0.01,76,10,1,0.6391379067398495,0
Pembro,STAD,SKCM,edge-matched-random,0.01,77,10,0,0.3855292406483109,0
Pembro,STAD,SKCM,edge-matched-random,0.01,78,10,0,0.4266974404832743,0
Pembro,STAD,SKCM,edge-matched-random,0.01,79,10,0,0.41454564543290373,0
Pembro,STAD,SKCM,edge-matched-random,0.01,80,10,1,0.5951731455615692,0
Pembro,STAD,SKCM,edge-matched-random,0.01,81,10,1,0.5771041426281016,0
Pembro,STAD,SKCM,edge-matched-random,0.01,82,10,0,0.3860465775480072,1
Pembro,STAD,SKCM,edge-matched-random,0.01,83,10,0,0.45489254292871495,0
Pembro,STAD,SKCM,edge-matched-random,0.01,84,10,0,0.4377810575874212,0
Pembro,STAD,SKCM,edge-matched-random,0.01,85,10,1,0.6608814170917762,0
Pembro,STAD,SKCM,edge-matched-random,0.01,86,10,0,0.3861500526534927,1
Pembro,STAD,SKCM,edge-matched-random,0.01,87,10,1,0.7729844866032289,1
Pembro,STAD,SKCM,edge-matched-random,0.01,88,10,1,0.8536368881278198,0
Pembro,STAD,SKCM,edge-matched-random,0.01,89,10,0,0.4243115819455581,0
Pembro,STAD,SKCM,edge-matched-random,0.01,90,10,0,0.3791820459166188,1
Pembro,STAD,SKCM,edge-matched-random,0.01,91,10,0,0.35562971474995514,1
Pembro,STAD,SKCM,edge-matched-random,0.01,92,10,0,0.3746440453492513,1
Pembro,STAD,SKCM,edge-matched-random,0.01,93,10,1,0.5708188238539501,0
Pembro,STAD,SKCM,edge-matched-random,0.01,94,10,1,0.5750265519956579,0
Pembro,STAD,SKCM,edge-matched-random,0.01,95,10,1,0.7363755926166676,1
Pembro,STAD,SKCM,edge-matched-random,0.01,96,10,0,0.4911652274275138,1
Pembro,STAD,SKCM,edge-matched-random,0.01,97,10,1,0.61046990962094,0
Pembro,STAD,SKCM,edge-matched-random,0.01,98,10,0,0.4721115324241607,0
Pembro,STAD,SKCM,edge-matched-random,0.01,99,10,0,0.44176554591578887,0
Pembro,STAD,SKCM,edge-matched-random,0.01,100,10,0,0.431765787808576,1
Pembro,STAD,SKCM,edge-matched-random,0.01,101,10,1,0.5642340743173968,1
Pembro,STAD,SKCM,edge-matched-random,0.01,102,10,0,0.3459159937815227,1
Pembro,STAD,SKCM,edge-matched-random,0.01,103,10,0,0.44423238378422125,1
Pembro,STAD,SKCM,edge-matched-random,0.01,104,10,1,0.5113772708083951,0
Pembro,STAD,SKCM,edge-matched-random,0.01,105,10,0,0.38087280302929544,1
Pembro,STAD,SKCM,edge-matched-random,0.01,106,10,0,0.3654283508122431,0
Pembro,STAD,SKCM,edge-matched-random,0.01,107,10,0,0.4567948289648368,0
Pembro,STAD,SKCM,edge-matched-random,0.01,108,10,0,0.49215250705767843,0
Pembro,STAD,SKCM,edge-matched-random,0.01,109,10,0,0.32743733524789764,1
Pembro,STAD,SKCM,edge-matched-random,0.01,110,10,0,0.45682365584614903,0
Pembro,STAD,SKCM,edge-matched-random,0.01,111,10,1,0.5143023476290237,0
Pembro,STAD,SKCM,edge-matched-random,0.01,112,10,1,0.6041751437012578,1
Pembro,STAD,SKCM,edge-matched-random,0.01,113,10,1,0.5661674638747144,0
Pembro,STAD,SKCM,edge-matched-random,0.01,114,10,0,0.4166878989302814,0
Pembro,STAD,SKCM,edge-matched-random,0.01,115,10,1,0.504134764963665,0
Pembro,STAD,SKCM,edge-matched-random,0.01,116,10,1,0.5507077195046951,1
Pembro,STAD,SKCM,edge-matched-random,0.01,117,10,1,0.5004898924264618,0
Pembro,STAD,SKCM,edge-matched-random,0.01,118,10,0,0.3796653320631335,1
Pembro,STAD,SKCM,edge-matched-random,0.01,119,10,0,0.36664673324439795,0
Pembro,STAD,SKCM,edge-matched-random,0.01,120,10,0,0.4741148351675201,1
Pembro,STAD,SKCM,edge-matched-random,0.01,121,10,1,0.5366239232915668,1
Pembro,STAD,SKCM,edge-matched-random,0.01,122,10,0,0.3508345854584507,0
Pembro,STAD,SKCM,edge-matched-random,0.01,123,10,0,0.013094620383008368,0
Pembro,STAD,SKCM,edge-matched-random,0.01,124,10,0,0.42406547736694145,0
Pembro,STAD,SKCM,edge-matched-random,0.01,125,10,0,0.43348019453195574,0
Pembro,STAD,SKCM,edge-matched-random,0.01,126,10,0,0.3049973780498124,1
Pembro,STAD,SKCM,edge-matched-random,0.01,127,10,0,0.41524456721902486,0
Pembro,STAD,SKCM,edge-matched-random,0.01,128,10,0,0.495921750158492,0
Pembro,STAD,SKCM,node,0.1,0,15,0,0.43083767470796075,0
Pembro,STAD,SKCM,node,0.1,1,15,1,0.7127081909833455,0
Pembro,STAD,SKCM,node,0.1,2,15,1,0.585601579550962,0
Pembro,STAD,SKCM,node,0.1,3,15,0,0.3864244739501502,0
Pembro,STAD,SKCM,node,0.1,4,15,0,0.4094656189108443,0
Pembro,STAD,SKCM,node,0.1,5,15,1,0.5213031359624924,0
Pembro,STAD,SKCM,node,0.1,6,15,1,0.508879434213046,0
Pembro,STAD,SKCM,node,0.1,7,15,0,0.47027215645482845,0
Pembro,STAD,SKCM,node,0.1,8,15,0,0.3982716200841014,0
Pembro,STAD,SKCM,node,0.1,9,15,0,0.48647997452569836,0
Pembro,STAD,SKCM,node,0.1,10,15,0,0.2755230378402235,0
Pembro,STAD,SKCM,node,0.1,11,15,0,0.4970798242477554,0
Pembro,STAD,SKCM,node,0.1,12,15,0,0.3751186556794195,0
Pembro,STAD,SKCM,node,0.1,13,15,0,0.4262254907626313,0
Pembro,STAD,SKCM,node,0.1,14,15,0,0.3108412232212091,0
Pembro,STAD,SKCM,node,0.1,15,15,0,0.43926185926134853,1
Pembro,STAD,SKCM,node,0.1,16,15,0,0.3984732552814699,0
Pembro,STAD,SKCM,node,0.1,17,15,0,0.3519464703083852,0
Pembro,STAD,SKCM,node,0.1,18,15,0,0.49093395783716676,1
Pembro,STAD,SKCM,node,0.1,19,15,1,0.6865250112999256,1
Pembro,STAD,SKCM,node,0.1,20,15,1,0.7873263497719304,1
Pembro,STAD,SKCM,node,0.1,21,15,1,0.521794457245385,1
Pembro,STAD,SKCM,node,0.1,22,15,0,0.33489440220142974,1
Pembro,STAD,SKCM,node,0.1,23,15,0,0.261998896976346,1
Pembro,STAD,SKCM,node,0.1,24,15,1,0.5559831133814845,1
Pembro,STAD,SKCM,node,0.1,25,15,0,0.49648819005217343,1
Pembro,STAD,SKCM,node,0.1,26,15,0,0.471900240848029,1
Pembro,STAD,SKCM,node,0.1,27,15,0,0.473586029235034,1
Pembro,STAD,SKCM,node,0.1,28,15,1,0.7366151066843322,1
Pembro,STAD,SKCM,node,0.1,29,15,0,0.4651227863591805,1
Pembro,STAD,SKCM,node,0.1,30,15,1,0.7318205962097729,1
Pembro,STAD,SKCM,node,0.1,31,15,1,0.589942370213863,1
Pembro,STAD,SKCM,node,0.1,32,15,0,0.4480531018046373,0
Pembro,STAD,SKCM,node,0.1,33,15,0,0.4894878977390421,1
Pembro,STAD,SKCM,node,0.1,34,15,1,0.6985965718067995,1
Pembro,STAD,SKCM,node,0.1,35,15,0,0.42057874060223954,1
Pembro,STAD,SKCM,node,0.1,36,15,1,0.5208176729630176,1
Pembro,STAD,SKCM,node,0.1,37,15,1,0.6892677120862318,0
Pembro,STAD,SKCM,node,0.1,38,15,1,0.5002089008785225,1
Pembro,STAD,SKCM,node,0.1,39,15,0,0.4939376988259347,1
Pembro,STAD,SKCM,node,0.1,40,15,0,0.25529803894253206,0
Pembro,STAD,SKCM,node,0.1,41,15,0,0.3053949404495808,0
Pembro,STAD,SKCM,node,0.1,42,15,0,0.33941751556238997,1
Pembro,STAD,SKCM,node,0.1,43,15,1,0.6104803837806935,0
Pembro,STAD,SKCM,node,0.1,44,15,1,0.5866963333184698,1
Pembro,STAD,SKCM,node,0.1,45,15,1,0.5254139068986696,1
Pembro,STAD,SKCM,node,0.1,46,15,1,0.7979029484535572,0
Pembro,STAD,SKCM,node,0.1,47,15,1,0.6600583598780828,0
Pembro,STAD,SKCM,node,0.1,48,15,1,0.7255634206465881,0
Pembro,STAD,SKCM,node,0.1,49,15,1,0.7815855176575833,0
Pembro,STAD,SKCM,node,0.1,50,15,1,0.590969886106446,1
Pembro,STAD,SKCM,node,0.1,51,15,0,0.4723695034496998,1
Pembro,STAD,SKCM,node,0.1,52,15,1,0.6505389150251906,0
Pembro,STAD,SKCM,node,0.1,53,15,1,0.702977631288123,0
Pembro,STAD,SKCM,node,0.1,54,15,1,0.6778170341304229,0
Pembro,STAD,SKCM,node,0.1,55,15,1,0.6426419578344491,1
Pembro,STAD,SKCM,node,0.1,56,15,1,0.5957918169435735,1
Pembro,STAD,SKCM,node,0.1,57,15,0,0.39326920737066473,1
Pembro,STAD,SKCM,node,0.1,58,15,1,0.6233701346780647,0
Pembro,STAD,SKCM,node,0.1,59,15,0,0.1756928742551633,1
Pembro,STAD,SKCM,node,0.1,60,15,0,0.4837714793631917,0
Pembro,STAD,SKCM,node,0.1,61,15,0,0.49582989650285686,0
Pembro,STAD,SKCM,node,0.1,62,15,0,0.3951875335282597,0
Pembro,STAD,SKCM,node,0.1,63,15,0,0.4621504809695853,1
Pembro,STAD,SKCM,node,0.1,64,15,1,0.5815671800286587,0
Pembro,STAD,SKCM,node,0.1,65,15,1,0.6735467847200655,0
Pembro,STAD,SKCM,node,0.1,66,15,1,0.6028194158790203,0
Pembro,STAD,SKCM,node,0.1,67,15,1,0.714438931647259,1
Pembro,STAD,SKCM,node,0.1,68,15,0,0.43957852700521777,1
Pembro,STAD,SKCM,node,0.1,69,15,0,0.3858984918497223,1
Pembro,STAD,SKCM,node,0.1,70,15,1,0.7824597022117958,0
Pembro,STAD,SKCM,node,0.1,71,15,1,0.6206518570059405,0
Pembro,STAD,SKCM,node,0.1,72,15,0,0.4557928597887429,0
Pembro,STAD,SKCM,node,0.1,73,15,0,0.2925907658021851,0
Pembro,STAD,SKCM,node,0.1,74,15,1,0.5117166904613701,1
Pembro,STAD,SKCM,node,0.1,75,15,0,0.3552506213227784,1
Pembro,STAD,SKCM,node,0.1,76,15,0,0.48205219375023783,0
Pembro,STAD,SKCM,node,0.1,77,15,0,0.4483518520691876,0
Pembro,STAD,SKCM,node,0.1,78,15,1,0.5630117220371349,0
Pembro,STAD,SKCM,node,0.1,79,15,0,0.33170893941004126,0
Pembro,STAD,SKCM,node,0.1,80,15,0,0.20105159156153546,0
Pembro,STAD,SKCM,node,0.1,81,15,1,0.6716605919988426,0
Pembro,STAD,SKCM,node,0.1,82,15,1,0.5798988062982681,1
Pembro,STAD,SKCM,node,0.1,83,15,1,0.611339635096621,0
Pembro,STAD,SKCM,node,0.1,84,15,0,0.38645126532924606,0
Pembro,STAD,SKCM,node,0.1,85,15,1,0.6101410262781256,0
Pembro,STAD,SKCM,node,0.1,86,15,1,0.5371732608831457,1
Pembro,STAD,SKCM,node,0.1,87,15,0,0.4968444186990692,1
Pembro,STAD,SKCM,node,0.1,88,15,0,0.15168036688993553,0
Pembro,STAD,SKCM,node,0.1,89,15,0,0.4141438982200822,0
Pembro,STAD,SKCM,node,0.1,90,15,1,0.5074517374674968,1
Pembro,STAD,SKCM,node,0.1,91,15,0,0.23572964348986988,1
Pembro,STAD,SKCM,node,0.1,92,15,0,0.4513170156373086,1
Pembro,STAD,SKCM,node,0.1,93,15,1,0.588797744686006,0
Pembro,STAD,SKCM,node,0.1,94,15,1,0.5195206919867872,0
Pembro,STAD,SKCM,node,0.1,95,15,1,0.5203852255583413,1
Pembro,STAD,SKCM,node,0.1,96,15,1,0.6601901550599696,1
Pembro,STAD,SKCM,node,0.1,97,15,0,0.3157437775823678,0
Pembro,STAD,SKCM,node,0.1,98,15,1,0.6925775147141835,0
Pembro,STAD,SKCM,node,0.1,99,15,1,0.5126540167502703,0
Pembro,STAD,SKCM,node,0.1,100,15,0,0.36996655802497647,1
Pembro,STAD,SKCM,node,0.1,101,15,0,0.36001348846678904,1
Pembro,STAD,SKCM,node,0.1,102,15,0,0.37235695767592786,1
Pembro,STAD,SKCM,node,0.1,103,15,0,0.4224997040136477,1
Pembro,STAD,SKCM,node,0.1,104,15,1,0.5058558278280937,0
Pembro,STAD,SKCM,node,0.1,105,15,0,0.3882506750418052,1
Pembro,STAD,SKCM,node,0.1,106,15,0,0.3367831226574444,0
Pembro,STAD,SKCM,node,0.1,107,15,0,0.4743862754389077,0
Pembro,STAD,SKCM,node,0.1,108,15,0,0.34626277481690715,0
Pembro,STAD,SKCM,node,0.1,109,15,1,0.6788966525049622,1
Pembro,STAD,SKCM,node,0.1,110,15,0,0.43383850765308396,0
Pembro,STAD,SKCM,node,0.1,111,15,1,0.7565778585840209,0
Pembro,STAD,SKCM,node,0.1,112,15,1,0.5795240940621366,1
Pembro,STAD,SKCM,node,0.1,113,15,0,0.4712803506750073,0
Pembro,STAD,SKCM,node,0.1,114,15,0,0.4880927472330922,0
Pembro,STAD,SKCM,node,0.1,115,15,0,0.4169239883794591,0
Pembro,STAD,SKCM,node,0.1,116,15,0,0.28245317967050365,1
Pembro,STAD,SKCM,node,0.1,117,15,1,0.6754204561469406,0
Pembro,STAD,SKCM,node,0.1,118,15,0,0.3987156634828111,1
Pembro,STAD,SKCM,node,0.1,119,15,1,0.7245686391393622,0
Pembro,STAD,SKCM,node,0.1,120,15,0,0.42281315617681997,1
Pembro,STAD,SKCM,node,0.1,121,15,1,0.5473699442463289,1
Pembro,STAD,SKCM,node,0.1,122,15,1,0.6889451806589021,0
Pembro,STAD,SKCM,node,0.1,123,15,0,0.42456127894382284,0
Pembro,STAD,SKCM,node,0.1,124,15,0,0.21156465295357424,0
Pembro,STAD,SKCM,node,0.1,125,15,0,0.37618516952076664,0
Pembro,STAD,SKCM,node,0.1,126,15,0,0.34503496257009997,1
Pembro,STAD,SKCM,node,0.1,127,15,0,0.3841635958603845,0
Pembro,STAD,SKCM,node,0.1,128,15,1,0.538765148354836,0
Pembro,STAD,SKCM,node-matched-random,0.1,0,15,1,0.6328055676704467,0
Pembro,STAD,SKCM,node-matched-random,0.1,1,15,1,0.733506855954829,0
Pembro,STAD,SKCM,node-matched-random,0.1,2,15,0,0.4023692795699877,0
Pembro,STAD,SKCM,node-matched-random,0.1,3,15,0,0.4421221083438798,0
Pembro,STAD,SKCM,node-matched-random,0.1,4,15,0,0.42650589821842594,0
Pembro,STAD,SKCM,node-matched-random,0.1,5,15,1,0.7391407606865622,0
Pembro,STAD,SKCM,node-matched-random,0.1,6,15,0,0.3064672472788549,0
Pembro,STAD,SKCM,node-matched-random,0.1,7,15,0,0.37140124089663895,0
Pembro,STAD,SKCM,node-matched-random,0.1,8,15,1,0.5550055511199817,0
Pembro,STAD,SKCM,node-matched-random,0.1,9,15,1,0.5987600369918114,0
Pembro,STAD,SKCM,node-matched-random,0.1,10,15,0,0.4774701033065178,0
Pembro,STAD,SKCM,node-matched-random,0.1,11,15,0,0.3873524427681488,0
Pembro,STAD,SKCM,node-matched-random,0.1,12,15,0,0.35635605576372276,0
Pembro,STAD,SKCM,node-matched-random,0.1,13,15,1,0.584313661155048,0
Pembro,STAD,SKCM,node-matched-random,0.1,14,15,0,0.06686685179804774,0
Pembro,STAD,SKCM,node-matched-random,0.1,15,15,0,0.3992094974234131,1
Pembro,STAD,SKCM,node-matched-random,0.1,16,15,1,0.5847902727150192,0
Pembro,STAD,SKCM,node-matched-random,0.1,17,15,0,0.18844164969315222,0
Pembro,STAD,SKCM,node-matched-random,0.1,18,15,0,0.32103887502311196,1
Pembro,STAD,SKCM,node-matched-random,0.1,19,15,0,0.40174234525346597,1
Pembro,STAD,SKCM,node-matched-random,0.1,20,15,0,0.2886534947668261,1
Pembro,STAD,SKCM,node-matched-random,0.1,21,15,0,0.4012516942959175,1
Pembro,STAD,SKCM,node-matched-random,0.1,22,15,0,0.24518057540209143,1
Pembro,STAD,SKCM,node-matched-random,0.1,23,15,0,0.31558271452245595,1
Pembro,STAD,SKCM,node-matched-random,0.1,24,15,0,0.2786022718253563,1
Pembro,STAD,SKCM,node-matched-random,0.1,25,15,1,0.6626240937463678,1
Pembro,STAD,SKCM,node-matched-random,0.1,26,15,1,0.7080578475390455,1
Pembro,STAD,SKCM,node-matched-random,0.1,27,15,1,0.6468747108167113,1
Pembro,STAD,SKCM,node-matched-random,0.1,28,15,1,0.812977749470966,1
Pembro,STAD,SKCM,node-matched-random,0.1,29,15,1,0.7080810088576299,1
Pembro,STAD,SKCM,node-matched-random,0.1,30,15,1,0.5174972467112684,1
Pembro,STAD,SKCM,node-matched-random,0.1,31,15,0,0.2784618444757076,1
Pembro,STAD,SKCM,node-matched-random,0.1,32,15,1,0.6369046751418175,0
Pembro,STAD,SKCM,node-matched-random,0.1,33,15,1,0.9271573710854204,1
Pembro,STAD,SKCM,node-matched-random,0.1,34,15,0,0.41317283965991075,1
Pembro,STAD,SKCM,node-matched-random,0.1,35,15,0,0.4947549161670565,1
Pembro,STAD,SKCM,node-matched-random,0.1,36,15,1,0.5487737013684698,1
Pembro,STAD,SKCM,node-matched-random,0.1,37,15,1,0.6664943048149433,0
Pembro,STAD,SKCM,node-matched-random,0.1,38,15,0,0.47845337633096596,1
Pembro,STAD,SKCM,node-matched-random,0.1,39,15,0,0.11393510717518594,1
Pembro,STAD,SKCM,node-matched-random,0.1,40,15,0,0.06433183123664558,0
Pembro,STAD,SKCM,node-matched-random,0.1,41,15,1,0.6450907264459078,0
Pembro,STAD,SKCM,node-matched-random,0.1,42,15,0,0.23378371456255667,1
Pembro,STAD,SKCM,node-matched-random,0.1,43,15,1,0.5766395368470425,0
Pembro,STAD,SKCM,node-matched-random,0.1,44,15,0,0.17199994699217827,1
Pembro,STAD,SKCM,node-matched-random,0.1,45,15,1,0.6311194738021003,1
Pembro,STAD,SKCM,node-matched-random,0.1,46,15,1,0.70984638250477,0
Pembro,STAD,SKCM,node-matched-random,0.1,47,15,0,0.4691687197356388,0
Pembro,STAD,SKCM,node-matched-random,0.1,48,15,1,0.5404775025876324,0
Pembro,STAD,SKCM,node-matched-random,0.1,49,15,1,0.5794642281348753,0
Pembro,STAD,SKCM,node-matched-random,0.1,50,15,1,0.6081731383813267,1
Pembro,STAD,SKCM,node-matched-random,0.1,51,15,1,0.7776161990509411,1
Pembro,STAD,SKCM,node-matched-random,0.1,52,15,1,0.7121745558072985,0
Pembro,STAD,SKCM,node-matched-random,0.1,53,15,1,0.7316762157636642,0
Pembro,STAD,SKCM,node-matched-random,0.1,54,15,0,0.3250246718926813,0
Pembro,STAD,SKCM,node-matched-random,0.1,55,15,1,0.7553022019944022,1
Pembro,STAD,SKCM,node-matched-random,0.1,56,15,1,0.5975788414453804,1
Pembro,STAD,SKCM,node-matched-random,0.1,57,15,1,0.7877040728167397,1
Pembro,STAD,SKCM,node-matched-random,0.1,58,15,0,0.48802797549168414,0
Pembro,STAD,SKCM,node-matched-random,0.1,59,15,1,0.8305910871043409,1
Pembro,STAD,SKCM,node-matched-random,0.1,60,15,0,0.21186015618400425,0
Pembro,STAD,SKCM,node-matched-random,0.1,61,15,0,0.44390771979570703,0
Pembro,STAD,SKCM,node-matched-random,0.1,62,15,0,0.42120422094227405,0
Pembro,STAD,SKCM,node-matched-random,0.1,63,15,1,0.6772384297032378,1
Pembro,STAD,SKCM,node-matched-random,0.1,64,15,0,0.4694377955703093,0
Pembro,STAD,SKCM,node-matched-random,0.1,65,15,0,0.33162312671019584,0
Pembro,STAD,SKCM,node-matched-random,0.1,66,15,0,0.492097356025033,0
Pembro,STAD,SKCM,node-matched-random,0.1,67,15,1,0.5741083260409011,1
Pembro,STAD,SKCM,node-matched-random,0.1,68,15,0,0.4187148823103154,1
Pembro,STAD,SKCM,node-matched-random,0.1,69,15,1,0.5775504644787858,1
Pembro,STAD,SKCM,node-matched-random,0.1,70,15,1,0.5551421860913763,0
Pembro,STAD,SKCM,node-matched-random,0.1,71,15,0,0.3293144835023529,0
Pembro,STAD,SKCM,node-matched-random,0.1,72,15,0,0.4747600799151352,0
Pembro,STAD,SKCM,node-matched-random,0.1,73,15,1,0.5730175393124891,0
Pembro,STAD,SKCM,node-matched-random,0.1,74,15,1,0.6416416568967692,1
Pembro,STAD,SKCM,node-matched-random,0.1,75,15,1,0.5590472353630035,1
Pembro,STAD,SKCM,node-matched-random,0.1,76,15,1,0.5075573688966574,0
Pembro,STAD,SKCM,node-matched-random,0.1,77,15,1,0.75950033774189,0
Pembro,STAD,SKCM,node-matched-random,0.1,78,15,0,0.4279287443498876,0
Pembro,STAD,SKCM,node-matched-random,0.1,79,15,1,0.7731142249290409,0
Pembro,STAD,SKCM,node-matched-random,0.1,80,15,1,0.6042379878071039,0
Pembro,STAD,SKCM,node-matched-random,0.1,81,15,1,0.5177882746500618,0
Pembro,STAD,SKCM,node-matched-random,0.1,82,15,1,0.525644006101876,1
Pembro,STAD,SKCM,node-matched-random,0.1,83,15,0,0.4960998344544204,0
Pembro,STAD,SKCM,node-matched-random,0.1,84,15,0,0.3154909044812826,0
Pembro,STAD,SKCM,node-matched-random,0.1,85,15,0,0.3984668906183828,0
Pembro,STAD,SKCM,node-matched-random,0.1,86,15,1,0.5758645525092579,1
Pembro,STAD,SKCM,node-matched-random,0.1,87,15,0,0.3598994079010351,1
Pembro,STAD,SKCM,node-matched-random,0.1,88,15,1,0.5884200745913502,0
Pembro,STAD,SKCM,node-matched-random,0.1,89,15,0,0.47001812690836525,0
Pembro,STAD,SKCM,node-matched-random,0.1,90,15,0,0.20912298580737626,1
Pembro,STAD,SKCM,node-matched-random,0.1,91,15,0,0.08881820505638374,1
Pembro,STAD,SKCM,node-matched-random,0.1,92,15,0,0.049615764139475674,1
Pembro,STAD,SKCM,node-matched-random,0.1,93,15,0,0.4814002625968924,0
Pembro,STAD,SKCM,node-matched-random,0.1,94,15,1,0.6015604575398803,0
Pembro,STAD,SKCM,node-matched-random,0.1,95,15,0,0.2001636806959458,1
Pembro,STAD,SKCM,node-matched-random,0.1,96,15,1,0.7352710195753204,1
Pembro,STAD,SKCM,node-matched-random,0.1,97,15,0,0.4846784047684557,0
Pembro,STAD,SKCM,node-matched-random,0.1,98,15,0,0.49762886942974105,0
Pembro,STAD,SKCM,node-matched-random,0.1,99,15,1,0.5384172548632578,0
Pembro,STAD,SKCM,node-matched-random,0.1,100,15,0,0.2839298780674095,1
Pembro,STAD,SKCM,node-matched-random,0.1,101,15,1,0.6697990008880281,1
Pembro,STAD,SKCM,node-matched-random,0.1,102,15,1,0.6358868388638025,1
Pembro,STAD,SKCM,node-matched-random,0.1,103,15,0,0.4950290838708423,1
Pembro,STAD,SKCM,node-matched-random,0.1,104,15,1,0.7293073523396284,0
Pembro,STAD,SKCM,node-matched-random,0.1,105,15,0,0.3480848016721124,1
Pembro,STAD,SKCM,node-matched-random,0.1,106,15,1,0.5610612101571917,0
Pembro,STAD,SKCM,node-matched-random,0.1,107,15,0,0.47575539994791916,0
Pembro,STAD,SKCM,node-matched-random,0.1,108,15,0,0.35069805504430634,0
Pembro,STAD,SKCM,node-matched-random,0.1,109,15,1,0.614660343119023,1
Pembro,STAD,SKCM,node-matched-random,0.1,110,15,0,0.236959685666279,0
Pembro,STAD,SKCM,node-matched-random,0.1,111,15,0,0.3553326097468071,0
Pembro,STAD,SKCM,node-matched-random,0.1,112,15,0,0.4056202929112819,1
Pembro,STAD,SKCM,node-matched-random,0.1,113,15,0,0.375270055726792,0
Pembro,STAD,SKCM,node-matched-random,0.1,114,15,1,0.5764557754972648,0
Pembro,STAD,SKCM,node-matched-random,0.1,115,15,1,0.5258288978526086,0
Pembro,STAD,SKCM,node-matched-random,0.1,116,15,0,0.22751529324495023,1
Pembro,STAD,SKCM,node-matched-random,0.1,117,15,1,0.6107171898279128,0
Pembro,STAD,SKCM,node-matched-random,0.1,118,15,0,0.47539569369060963,1
Pembro,STAD,SKCM,node-matched-random,0.1,119,15,0,0.4226506014000094,0
Pembro,STAD,SKCM,node-matched-random,0.1,120,15,0,0.4149388800889224,1
Pembro,STAD,SKCM,node-matched-random,0.1,121,15,1,0.6141791131573582,1
Pembro,STAD,SKCM,node-matched-random,0.1,122,15,0,0.49669846783429145,0
Pembro,STAD,SKCM,node-matched-random,0.1,123,15,1,0.998959243640308,0
Pembro,STAD,SKCM,node-matched-random,0.1,124,15,0,0.06521022255560613,0
Pembro,STAD,SKCM,node-matched-random,0.1,125,15,0,0.4324985750653239,0
Pembro,STAD,SKCM,node-matched-random,0.1,126,15,1,0.5420520508129568,1
Pembro,STAD,SKCM,node-matched-random,0.1,127,15,0,0.26482239670106106,0
Pembro,STAD,SKCM,node-matched-random,0.1,128,15,0,0.21280507169671417,0
Pembro,STAD,SKCM,node,0.05,0,3,0,0.48455727947622224,0
Pembro,STAD,SKCM,node,0.05,1,3,1,0.5822660515643461,0
Pembro,STAD,SKCM,node,0.05,2,3,0,0.4658869551792752,0
Pembro,STAD,SKCM,node,0.05,3,3,0,0.4232097215522878,0
Pembro,STAD,SKCM,node,0.05,4,3,0,0.4452882797088749,0
Pembro,STAD,SKCM,node,0.05,5,3,0,0.42811214343155124,0
Pembro,STAD,SKCM,node,0.05,6,3,0,0.4308816150081097,0
Pembro,STAD,SKCM,node,0.05,7,3,0,0.41911182230256966,0
