,Edge,U,pval,adj_pvals
0,KMT2A;MLLT1,401.0,0.7163249674223873,1.0
2295,MET;HSP90AB1,363.0,0.8149428457982307,1.0
2296,MET;PIK3CB,371.5,0.9228090780944712,1.0
2297,MET;HSP90AA1,352.0,0.6805477502367692,1.0
2298,MET;RAC1,377.0,0.9935593985072917,1.0
2299,MET;MYC,316.0,0.3208094706448279,1.0
2300,MET;HRAS,411.5,0.5942481482021661,1.0
2301,STAG2;MYC,487.0,0.07973513434684346,1.0
2302,STAG2;RAD21,365.5,0.8461908144996139,1.0
2303,STAG2;IDH1,371.0,0.9164756265894691,1.0
2304,STAG2;BRCA1,442.0,0.3049609340435303,1.0
2305,STAG2;ZRSR2,395.5,0.7837296684472664,1.0
2306,STAG2;PPP2R1A,447.0,0.26870781787480924,1.0
2307,STAG2;SRSF2,381.0,0.9678219383584233,1.0
2308,STAG2;U2AF1,391.5,0.8338503843486004,1.0
2309,STAG2;IDH2,395.5,0.7838381770900787,1.0
2310,STAG2;NPM1,377.0,0.9935623540185422,1.0
2311,STAG2;SMC1A,410.0,0.6104975188744917,1.0
2312,NCOA1;CCND1,325.0,0.3969677414216315,1.0
2313,NCOA1;STAT3,329.5,0.4386486433470411,1.0
2314,NCOA1;NCOR1,334.0,0.4827785124535865,1.0
2315,NCOA1;ARID1A,333.0,0.4727788721660139,1.0
2316,NCOA1;SMARCE1,326.0,0.4060152072635913,1.0
2317,NCOA1;JUN,329.5,0.43870590596578507,1.0
2318,NCOA1;CTNNB1,332.5,0.4678315149697898,1.0
2319,NCOA1;NCOA2,340.5,0.5504955364781261,1.0
2320,NCOA1;BRCA1,332.5,0.46785625373334716,1.0
2321,NCOA1;MYC,324.5,0.3924670531374612,1.0
2322,PDE4DIP;AKAP9,413.5,0.5721874381654932,1.0
2323,CLP1;MLLT10,428.0,0.4245083988024765,1.0
2324,CLP1;DROSHA,390.5,0.8464550141535875,1.0
2325,CLP1;MLLT6,421.0,0.4927719753106147,1.0
2326,NCOA4;GOLGA5,396.0,0.7775940957245449,1.0
2327,NCOA4;CCDC6,470.0,0.13974058652794522,1.0
2328,NCOA4;TRIM24,500.0,0.04992095064072983,1.0
2329,NCOA4;PRKAR1A,433.5,0.374825297725051,1.0
2330,NUP98;RANBP2,432.5,0.3835446534445076,1.0
2331,NUP98;MSI2,371.5,0.9226758738588465,1.0
2332,NUP98;BUB1B,390.5,0.8461780985917513,1.0
2333,NUP98;NPM1,362.5,0.8087432199286371,1.0
2334,NUP98;MLLT10,429.5,0.41045796245435684,1.0
2335,NUP98;DDX10,397.0,0.7649116273957249,1.0
2336,NUP98;RAP1GDS1,418.5,0.5178946924950247,1.0
2337,NUP98;NUP214,332.0,0.46275154267305474,1.0
2338,NUP98;LMNA,395.0,0.7899763496161188,1.0
2339,NUP98;ABL1,364.5,0.8338594873801946,1.0
2340,NUP98;PSIP1,456.5,0.2080436958673204,1.0
2341,NUP98;NSD1,400.5,0.7223242678513124,1.0
2342,JUN;MAPK1,336.0,0.5028098249267454,1.0
2343,JUN;CCND1,357.5,0.7468757604117635,1.0
2344,JUN;PLCG1,321.0,0.3615458078223297,1.0
2345,JUN;KRAS,320.0,0.35353251750588255,1.0
2346,JUN;CDK4,358.0,0.7528487319409048,1.0
2347,JUN;MDM2,298.5,0.20231652515134813,1.0
2348,JUN;SMAD2,356.0,0.7284043131046483,1.0
2349,JUN;KMT2C,483.5,0.09008557080573693,1.0
2350,JUN;PIK3CA,359.0,0.7652989731624048,1.0
2351,JUN;CBL,366.5,0.8590600862896971,1.0
2352,JUN;STAT3,347.5,0.6283038687036748,1.0
2353,JUN;RB1,385.5,0.9099710030005707,1.0
2354,JUN;PML,440.5,0.31655406233621985,1.0
2355,JUN;NCOR1,388.0,0.8781456846461242,1.0
2356,JUN;ERBB2,353.5,0.698384155098182,1.0
2357,JUN;BUB1B,481.5,0.09631992466257379,1.0
2358,JUN;MAP2K1,389.0,0.865355621582473,1.0
2359,JUN;SMAD3,473.5,0.12461104708499506,1.0
2360,JUN;HSP90AA1,422.0,0.4825593590110603,1.0
2361,JUN;FOXO3,363.0,0.8149681171067004,1.0
2362,JUN;CASP8,370.0,0.9036481570754058,1.0
2363,JUN;ARNT,419.5,0.5079521916635865,1.0
2364,JUN;MTOR,332.0,0.46270798188183704,1.0
2365,JUN;AKT2,348.0,0.6338380081747175,1.0
2366,JUN;RHOA,375.0,0.9678156775160074,1.0
2367,JUN;PTEN,337.0,0.5134154740499652,1.0
2368,JUN;ABL1,329.0,0.4337858885216813,1.0
2369,JUN;MYD88,459.0,0.1936066019011783,1.0
2370,JUN;PIK3R1,389.0,0.8653686169242838,1.0
2371,JUN;NOTCH1,435.5,0.35769380586866184,1.0
2372,JUN;CTNNB1,345.5,0.6056171960176974,1.0
2373,JUN;MYC,348.5,0.639795410969525,1.0
2374,JUN;HRAS,333.5,0.47750411508010104,1.0
2375,JUN;BRCA1,366.0,0.8527760005530336,1.0
2376,JUN;SMARCD1,475.5,0.11707218172916825,1.0
2377,JUN;HSP90AB1,435.0,0.3616059661793328,1.0
2378,JUN;CREB1,348.5,0.639497244783461,1.0
2379,CDKN2C;CCND1,308.0,0.2619277805808272,1.0
2380,CDKN2C;CDKN1B,314.0,0.3055061821886291,1.0
2381,CDKN2C;CDK4,311.0,0.2832561814866831,1.0
2382,CDKN2C;MEN1,305.5,0.24534436160264517,1.0
2383,CDKN2C;CCND3,297.5,0.19648205163870058,1.0
2384,MYD88;STAT3,412.5,0.5832096778026752,1.0
2385,MYD88;CASP8,440.5,0.31702558216004895,1.0
2386,MYD88;MTOR,439.5,0.32488065013222145,1.0
2387,MYD88;CYLD,437.5,0.341042645682212,1.0
2388,MTCP1;AKT2,326.0,0.40602825577655877,1.0
2389,CYLD;STAT3,299.0,0.20536385728985862,1.0
2390,CYLD;CASP8,330.5,0.44828395936021526,1.0
2391,PML;MDM2,385.0,0.9164490116788881,1.0
2392,PML;SMAD2,382.5,0.9485003983130158,1.0
2393,PML;CTNNB1,387.5,0.8845335684338096,1.0
2394,PML;NCOR1,370.0,0.9036174691067669,1.0
2395,PML;NPM1,379.5,0.9871253060917362,1.0
2396,PML;RANBP2,398.5,0.746957299248304,1.0
2397,PML;SMAD3,392.0,0.8275326293694475,1.0
2398,PML;BRCA1,365.5,0.8464381461355877,1.0
2399,PML;TRIM27,376.5,0.987124411130052,1.0
2400,PML;MYC,372.5,0.9356890544064951,1.0
2401,CBFB;BAX,492.0,0.06690533661216293,1.0
2402,CBFB;PPM1D,470.0,0.13965797228540522,1.0
2403,CBFB;ABL1,461.5,0.1803722160450285,1.0
2404,CREB1;MAPK1,381.5,0.9613075374405958,1.0
2405,CREB1;CCND1,366.5,0.8587525066656736,1.0
2406,CREB1;MDM2,372.5,0.9356309787926154,1.0
2407,CREB1;BRD4,368.0,0.878012644160435,1.0
2408,CREB1;STAT3,382.0,0.9548651849098391,1.0
2409,CREB1;CRTC3,434.5,0.36584375127866653,1.0
2410,CREB1;NCOR1,376.0,0.9806669588239298,1.0
2411,CREB1;ATM,361.0,0.7897706125286527,1.0
2412,CREB1;MAP2K1,391.0,0.8399375827128291,1.0
2413,CREB1;PER1,377.0,0.9935563491735766,1.0
2414,CREB1;CALR,420.0,0.5030652778637761,1.0
2415,CREB1;CREB3L2,386.0,0.9036428221429869,1.0
2416,CREB1;SMAD3,373.0,0.9420244749891932,1.0
2417,CREB1;FOXO3,381.5,0.9613048382696566,1.0
2418,CREB1;CRTC1,410.0,0.6110842304711768,1.0
2419,CREB1;ARNT,408.0,0.6337104217391112,1.0
2420,CREB1;MTOR,450.0,0.2481309299366512,1.0
2421,CREB1;PTEN,373.0,0.9420196322317136,1.0
2422,CREB1;AKT2,377.0,0.9935541042512138,1.0
2423,CREB1;TCF12,400.0,0.7282625168325978,1.0
2424,CREB1;RHOA,397.5,0.7590584800975864,1.0
2425,CREB1;CTNNB1,367.5,0.8716873020669691,1.0
2426,CREB1;BRCA1,386.5,0.8971396265302428,1.0
2427,CREB1;MYC,368.5,0.8843738501786109,1.0
2428,CREB1;EWSR1,364.0,0.8273363756233707,1.0
2429,BRD4;MLLT1,374.5,0.961376444475031,1.0
2430,BRD4;CHD2,375.5,0.9742123578543471,1.0
2431,BRD4;BRD3,391.0,0.8400365318773513,1.0
2432,BRD4;NOTCH1,473.5,0.12517330033319632,1.0
2433,BRD4;SMC1A,409.0,0.6223907018845063,1.0
2434,BRD4;PSIP1,399.5,0.7347526929073668,1.0
2435,BRD4;CCNC,403.5,0.6863843736249321,1.0
2436,BRD4;RB1,382.5,0.9484171491554011,1.0
2437,BRD4;FOXO3,400.0,0.728309806913833,1.0
2438,BRD4;DEK,410.5,0.6053362243175873,1.0
2439,BRD4;POLR2A,490.0,0.07168317037702565,1.0
2440,BRD4;HSP90AA1,411.0,0.5998785210622485,1.0
2441,BRD4;SMAD3,385.0,0.9164258475857738,1.0
2442,BRD4;MED12,381.0,0.9678112032476034,1.0
2443,BRD4;STAT3,395.0,0.7898878424273694,1.0
2444,BRD4;ARID1A,436.5,0.349067550138047,1.0
2445,BRD4;SMARCD1,389.5,0.8590076675396292,1.0
2446,BRD4;RAD21,370.0,0.9035586798942864,1.0
2447,BRD4;MYC,472.0,0.13112852142312476,1.0
2448,CCNB1IP1;LPP,443.5,0.2943102703028355,1.0
2449,ATM;MAPK1,379.5,0.987117424017657,1.0
2450,ATM;EIF3E,322.5,0.374825297725051,1.0
2451,ATM;CCND1,378.5,1.0,1.0
2452,ATM;CDKN1B,285.0,0.13527382627578194,1.0
2453,ATM;FANCE,413.5,0.5723262759098147,1.0
2454,ATM;KRAS,409.0,0.6224923984454098,1.0
2455,ATM;CDK4,380.0,0.9806841733883535,1.0
2456,ATM;MDM2,365.0,0.8400804504233241,1.0
2457,ATM;BARD1,419.5,0.5080584650295032,1.0
2458,ATM;PALB2,429.5,0.41052303762777476,1.0
2459,ATM;PMS2,420.5,0.4979048297260176,1.0
2460,ATM;ERBB2,308.5,0.2654419868315624,1.0
2461,ATM;BLM,422.0,0.4826385294854454,1.0
2462,ATM;ARID1A,416.0,0.5448536804790816,1.0
2463,ATM;BRCA1,428.5,0.41968293403920365,1.0
2464,ATM;RAD17,429.0,0.41508118664707294,1.0
2465,ATM;MDM4,316.5,0.3247393162004586,1.0
2466,ATM;MYC,384.0,0.9292230052621635,1.0
2467,ATM;FANCG,426.0,0.443400857979655,1.0
2468,ATM;HRAS,350.0,0.6572070116889729,1.0
2469,ATM;RMI2,401.0,0.7165816196760835,1.0
2470,ATM;HSP90AA1,370.0,0.9036561578128262,1.0
2471,ATM;PPM1D,340.5,0.5504290342730007,1.0
2472,ATM;BAP1,269.5,0.08120064582697585,1.0
2473,ATM;CASP8,350.5,0.6628799482378327,1.0
2474,ATM;SETD2,371.0,0.9163794615418797,1.0
2475,ATM;NF1,421.5,0.48763663803413926,1.0
2476,ATM;POLR2A,394.0,0.8023199872212358,1.0
2477,ATM;POLD1,438.0,0.3370137383405222,1.0
2478,ATM;BRCA2,406.5,0.6513969805191429,1.0
2479,ATM;HSP90AB1,410.0,0.6111139927019751,1.0
2480,ATM;XPA,412.0,0.5887707411155352,1.0
2481,ATM;XPC,435.5,0.35771385452089,1.0
2482,ATM;DROSHA,287.5,0.14638279815465652,1.0
2483,ATM;MUTYH,344.0,0.5886048101047917,1.0
2484,ATM;MEN1,404.0,0.6806820819487811,1.0
2485,ATM;FOXO3,349.0,0.6454018491395477,1.0
2486,ATM;PTEN,408.5,0.6280073715119718,1.0
2487,ATM;POLE,434.0,0.3705122985613226,1.0
2488,ATM;SMC1A,355.5,0.7225390712373563,1.0
2489,ATM;PIK3R1,440.5,0.31692461944393346,1.0
2490,ATM;NOTCH1,499.0,0.051899878355881224,1.0
2491,ATM;CTNNB1,339.0,0.5342380950044248,1.0
2492,ATM;ABL1,376.0,0.9806833674826582,1.0
2493,ATM;NPM1,351.5,0.6748062031422825,1.0
2494,ATM;PMS1,397.5,0.759172096050479,1.0
2495,HRAS;GNA11,447.5,0.2655815351330666,1.0
2496,HRAS;MAPK1,445.5,0.2796454126627519,1.0
2497,HRAS;CCND1,482.5,0.09326307122530321,1.0
2498,HRAS;KRAS,366.0,0.8527172841888226,1.0
2499,HRAS;CDK4,420.0,0.5028157701220812,1.0
2500,HRAS;MDM2,380.5,0.9742503853488852,1.0
2501,HRAS;MAP2K2,473.5,0.12518380458601563,1.0
2502,HRAS;PIK3CA,400.5,0.7225723581720893,1.0
2503,HRAS;ERBB2,339.5,0.539605798762995,1.0
2504,HRAS;ARAF,452.0,0.23544619816994905,1.0
2505,HRAS;MAP2K1,469.5,0.14176775291595098,1.0
2506,HRAS;HSP90AA1,440.0,0.32098446077597786,1.0
2507,HRAS;RAP1GDS1,412.5,0.5830157780163949,1.0
2508,HRAS;NF1,487.0,0.07989030610401224,1.0
2509,HRAS;MTOR,406.0,0.6571757790841514,1.0
2510,HRAS;PTEN,409.0,0.6225601506504328,1.0
2511,HRAS;ABL1,348.0,0.634088069335879,1.0
2512,HRAS;PIK3CB,384.0,0.9291738068436429,1.0
2513,HRAS;MYC,395.5,0.7838381770900787,1.0
2514,HRAS;NOTCH1,450.0,0.24861806516446006,1.0
2515,HRAS;PIK3R1,379.0,0.9935623540185422,1.0
2516,HRAS;CTNNB1,393.5,0.8087145327923506,1.0
2517,HRAS;PTPN11,378.0,1.0,1.0
2518,STAT3;MAPK1,362.0,0.8024223619445028,1.0
2519,STAT3;CCND1,316.0,0.3208902511627386,1.0
2520,STAT3;KRAS,309.0,0.26882107050606474,1.0
2521,STAT3;CDK4,294.0,0.17758041497274912,1.0
2522,STAT3;MDM2,268.5,0.07834869352452867,1.0
2523,STAT3;SMAD2,325.5,0.4010929939099731,1.0
2524,STAT3;PIK3CA,365.0,0.8401155592286855,1.0
2525,STAT3;CBL,348.5,0.6393432138944087,1.0
2526,STAT3;MAP2K1,432.0,0.3873231886980545,1.0
2527,STAT3;PTPN11,364.5,0.8336520225070484,1.0
2528,STAT3;DROSHA,333.0,0.4722983265713223,1.0
2529,STAT3;MTOR,358.5,0.7591396507448296,1.0
2530,STAT3;RHOA,393.5,0.8085499847317373,1.0
2531,STAT3;PTEN,304.0,0.23544619816994905,1.0
2532,STAT3;ABL2,364.0,0.8273813602990301,1.0
2533,STAT3;IL6ST,359.0,0.7650293035970803,1.0
2534,STAT3;FOXO3,278.5,0.10983934387937003,1.0
2535,STAT3;CTNNB1,315.5,0.3171197760583061,1.0
2536,STAT3;TRIM24,454.5,0.21982667702530634,1.0
2537,STAT3;NOTCH1,404.5,0.6748232497637527,1.0
2538,STAT3;PIK3R1,386.5,0.897046806953131,1.0
2539,STAT3;NPM1,365.5,0.8464212725574994,1.0
2540,STAT3;BIRC6,336.0,0.5030474682115462,1.0
2541,STAT3;ABL1,327.5,0.4195600445960471,1.0
2542,STAT3;ERBB2,297.5,0.19629515103429485,1.0
2543,STAT3;BRCA1,336.0,0.5030237190599771,1.0
2544,STAT3;MYC,288.5,0.15091434776343593,1.0
2545,STAT3;RAC1,323.5,0.3832733728307197,1.0
2546,STAT3;HSP90AA1,426.0,0.44310276019638817,1.0
2547,STAT3;SMAD3,435.5,0.3568031686809554,1.0
2548,STAT3;CASP8,285.5,0.13755670552779511,1.0
2549,STAT3;PIK3CB,270.5,0.08370770736445465,1.0
2550,STAT3;HSP90AB1,445.5,0.27913690715047923,1.0
2551,RAP1GDS1;KRAS,363.5,0.821096827431626,1.0
2552,RAP1GDS1;DDX10,352.5,0.6863347380624941,1.0
2553,RAP1GDS1;RAC1,378.0,1.0,1.0
2554,RAP1GDS1;RHOA,345.0,0.5994211330661441,1.0
2555,RAP1GDS1;NSD1,331.0,0.4526743164976139,1.0
2556,RAP1GDS1;PSIP1,353.0,0.6926291805602369,1.0
2557,CCDC6;TRIM24,404.5,0.6748062031422825,1.0
2558,CCDC6;TPM3,409.5,0.6168677494366634,1.0
2559,CCDC6;PPP2R1A,397.0,0.765324306066214,1.0
2560,BUB1B;KNSTRN,282.0,0.1228175170863472,1.0
2561,BUB1B;BARD1,437.5,0.34051844903776063,1.0
2562,BUB1B;RANBP2,451.0,0.24204892329738525,1.0
2563,BUB1B;CLIP1,381.5,0.9613678512243059,1.0
2564,BUB1B;BRCA2,427.5,0.4284634741892538,1.0
2565,BUB1B;UBR5,408.5,0.6282752063270312,1.0
2566,BUB1B;PPP2R1A,438.0,0.3366171360155128,1.0
2567,BUB1B;STIL,493.0,0.06450336504013088,1.0
2568,BUB1B;BRCA1,450.5,0.24480583476582407,1.0
2569,ARID1B;CCND1,395.0,0.7900048764770629,1.0
2570,ARID1B;CDK4,401.5,0.7105103696255712,1.0
2571,ARID1B;SMAD2,375.5,0.9742496694054312,1.0
2572,ARID1B;KMT2C,384.0,0.9292397093839301,1.0
2573,ARID1B;RB1,392.0,0.8274688612375356,1.0
2574,ARID1B;KMT2D,383.5,0.9356685225481919,1.0
2575,ARID1B;ARID1A,392.5,0.821226528073592,1.0
2576,ARID1B;SMARCE1,418.0,0.5236557494935214,1.0
2577,ARID1B;SS18L1,383.0,0.9420059044924287,1.0
2578,ARID1B;SMARCD1,399.0,0.7407098078065064,1.0
2579,ARID1B;SS18,450.5,0.24471378984676084,1.0
2580,ABI1;CBL,340.5,0.550423491098498,1.0
2581,ABI1;MLLT10,334.0,0.48252280668421677,1.0
2582,ABI1;RAC1,320.5,0.3576603874456674,1.0
2583,ABI1;ABL1,320.0,0.35323124107906645,1.0
2584,ABI1;ABL2,349.5,0.6509889812683929,1.0
2585,ABL2;PLCG1,306.5,0.2519818010486101,1.0
2586,ABL2;ERBB2,309.0,0.26909401343873174,1.0
2587,ABL2;RAC1,310.5,0.2796587811029251,1.0
2588,ABL2;ABL1,309.5,0.27249111841975804,1.0
2589,PTPN11;MAPK1,429.5,0.4098386983290788,1.0
2590,PTPN11;PLCG1,272.0,0.0875271190533198,1.0
2591,PTPN11;KRAS,357.5,0.7467601120792078,1.0
2592,PTPN11;MAP2K2,474.5,0.12093704062279274,1.0
2593,PTPN11;PIK3CA,387.0,0.890840694061784,1.0
2594,PTPN11;CBL,319.0,0.34422255378889155,1.0
2595,PTPN11;ERBB2,262.5,0.06335669996897612,1.0
2596,PTPN11;NPM1,345.0,0.5998632999379776,1.0
2597,PTPN11;MAP2K1,461.5,0.17968068040241603,1.0
2598,PTPN11;ZRSR2,303.0,0.2283769255069118,1.0
2599,PTPN11;PPP2R1A,359.0,0.765124587162835,1.0
2600,PTPN11;IDH2,435.0,0.3617796652539378,1.0
2601,PTPN11;SMAD3,293.5,0.1739404702892393,1.0
2602,PTPN11;NF1,459.0,0.19376785988826373,1.0
2603,PTPN11;PTEN,378.0,1.0,1.0
2604,PTPN11;ABL1,277.0,0.10410489948265456,1.0
2605,PTPN11;IL6ST,366.0,0.8525061360083626,1.0
2606,PTPN11;IDH1,464.5,0.16511042918915664,1.0
2607,PTPN11;PIK3R1,377.0,0.9935462735919902,1.0
2608,PTPN11;MYC,390.0,0.8527233615533392,1.0
2609,PTPN11;CTNNB1,405.0,0.6688083037343959,1.0
2610,PTPN11;PIK3CB,301.0,0.21605841049081864,1.0
2611,RBM15;NCOR1,364.0,0.8275798194677381,1.0
2612,RBM15;HNRNPA2B1,380.0,0.9806932999422499,1.0
2613,RBM15;IGF2BP2,402.5,0.6986194094971089,1.0
2614,RBM15;NOTCH1,418.5,0.5187276201577768,1.0
2615,RPL22;FANCE,363.0,0.8145320027997437,1.0
2616,CCND1;MAPK1,404.0,0.680442685702537,1.0
2617,CCND1;NCOA2,341.5,0.5612327964168062,1.0
2618,CCND1;FOXO3,344.5,0.5940992761694178,1.0
2619,CCND1;AKT2,341.0,0.5556475164483761,1.0
2620,CCND1;PTEN,376.0,0.9806879329483349,1.0
2621,CCND1;RB1,345.0,0.5994109511304871,1.0
2622,CCND1;MTOR,420.5,0.4978809230640391,1.0
2623,CCND1;MAP2K1,490.0,0.07162386093899277,1.0
2624,CCND1;CDKN1B,339.5,0.5392217163657973,1.0
2625,CCND1;ERBB2,384.0,0.9291885771405253,1.0
2626,CCND1;ABL1,347.5,0.6282465373360192,1.0
2627,CCND1;KRAS,361.0,0.7900105804547987,1.0
2628,CCND1;NPM1,463.5,0.16983632774264923,1.0
2629,CCND1;NOTCH1,459.5,0.19124256009684437,1.0
2630,CCND1;CTNNB1,342.0,0.5667596392798568,1.0
2631,CCND1;MDM2,399.5,0.7345467076815828,1.0
2632,CCND1;CDK4,342.5,0.5718076178876546,1.0
2633,CCND1;MYC,356.0,0.7286147799596805,1.0
2634,CCND1;MDM4,304.5,0.23807826485849692,1.0
2635,CCND1;BRCA1,367.5,0.8717528028623828,1.0
2636,CCND1;CCND3,391.0,0.8398208067788728,1.0
2637,CCND1;ARID1A,360.0,0.7776181874988727,1.0
2638,CCND1;PIK3CA,444.0,0.29059862535242464,1.0
2639,CCND1;HSP90AB1,463.0,0.1723256472337562,1.0
2640,CCND1;CASP8,372.5,0.9356747734562464,1.0
2641,CCND1;HSP90AA1,458.0,0.19905588434478338,1.0
2642,CCND1;SMAD2,414.5,0.5607473397749885,1.0
2643,CCND1;BRCA2,435.5,0.35733931579595557,1.0
2644,CCND1;AXIN1,403.5,0.6864298522222738,1.0
2645,SDHB;TMEM127,344.5,0.5935434168947049,1.0
2646,SDHB;SDHAF2,326.0,0.4041142613868103,1.0
2647,SDHB;IDH2,367.5,0.8714759549194356,1.0
2648,SDHB;MEN1,366.5,0.8589337938249089,1.0
2649,SDHB;NF1,386.5,0.8970753935815454,1.0
2650,SDHB;FH,426.5,0.4370767779420225,1.0
2651,SDHB;SDHC,367.5,0.8693314635953054,1.0
2652,SDHB;PTEN,315.5,0.3153170253718801,1.0
2653,SDHB;IDH1,379.0,0.9935451912598673,1.0
2654,SDHB;SDHD,363.0,0.8107312944392013,1.0
2655,SFPQ;PRCC,444.5,0.2859049018908817,1.0
2656,SFPQ;NONO,487.0,0.07709828880047837,1.0
2657,SFPQ;U2AF1,442.0,0.30218254694354696,1.0
2658,SFPQ;ASPSCR1,421.0,0.4922900757292208,1.0
2659,SFPQ;TFE3,423.0,0.47181648274861787,1.0
2660,SFPQ;HNRNPA2B1,376.5,0.9869889394736996,1.0
2661,SFPQ;SRSF2,429.5,0.4067732518800311,1.0
2662,SFPQ;DDX3X,461.0,0.18024239703718536,1.0
2663,SFPQ;EWSR1,461.0,0.17989860696482607,1.0
2664,SFPQ;TAF15,423.5,0.46588510018588103,1.0
2665,SFPQ;SRSF3,384.0,0.927941676239311,1.0
2666,PMS2;NTHL1,471.5,0.1330616787602124,1.0
2667,PMS2;KRAS,374.5,0.9613887872326601,1.0
2668,PMS2;BARD1,394.5,0.7962342829686122,1.0
2669,PMS2;PALB2,457.5,0.2021407572367454,1.0
2670,PMS2;PIK3CA,374.0,0.954964314127868,1.0
2671,PMS2;BLM,430.5,0.40131576721923423,1.0
2672,PMS2;BRCA1,398.0,0.7530482036572737,1.0
2673,PMS2;BMPR1A,303.0,0.22927819657687154,1.0
2674,PMS2;NF1,399.5,0.7347101145931375,1.0
2675,PMS2;POLD1,428.0,0.42396044467724847,1.0
2676,PMS2;BRCA2,402.5,0.6984998573624117,1.0
2677,PMS2;XPA,399.0,0.7405287931775917,1.0
2678,PMS2;XPC,412.5,0.5831153818227417,1.0
2679,PMS2;MUTYH,379.0,0.9935532955045911,1.0
2680,PMS2;PTEN,387.5,0.8845287865124366,1.0
2681,PMS2;POLE,476.5,0.1135504215620986,1.0
2682,PMS2;PMS1,422.5,0.4775163700324693,1.0
2683,BCL9;AXIN1,449.5,0.2519356588695001,1.0
2684,BCL9;CTNNB1,478.5,0.1065641582062253,1.0
2685,BCL9;MYC,487.0,0.07992385746800386,1.0
2686,CTNNB1;MAPK1,385.0,0.9164524846318676,1.0
2687,CTNNB1;KRAS,319.5,0.3491681313532147,1.0
2688,CTNNB1;CDK4,288.5,0.1509484297900268,1.0
2689,CTNNB1;MDM2,352.5,0.6865413977818413,1.0
2690,CTNNB1;SMAD2,381.5,0.961368388470522,1.0
2691,CTNNB1;AXIN1,390.0,0.8528124098930846,1.0
2692,CTNNB1;MAP2K2,425.0,0.45274353181468074,1.0
2693,CTNNB1;PIK3CA,355.5,0.7225945428122227,1.0
2694,CTNNB1;CBL,378.5,1.0,1.0
2695,CTNNB1;ERBB2,295.5,0.18557512144893595,1.0
2696,CTNNB1;NONO,451.5,0.23817642726196775,1.0
2697,CTNNB1;KMT2D,352.5,0.6865579129404429,1.0
2698,CTNNB1;MAP2K1,471.5,0.13325612898482686,1.0
2699,CTNNB1;CTNNA1,350.5,0.6630559047870479,1.0
2700,CTNNB1;MLLT10,445.5,0.27917708811715447,1.0
2701,CTNNB1;USP9X,387.5,0.8844777423569683,1.0
2702,CTNNB1;ARID1A,341.5,0.5613743133926722,1.0
2703,CTNNB1;PPP2R1A,368.0,0.8781305501011326,1.0
2704,CTNNB1;SMAD3,491.5,0.06787454646540346,1.0
2705,CTNNB1;HSP90AA1,414.5,0.5609493533518497,1.0
2706,CTNNB1;MEN1,426.0,0.4430583224097714,1.0
2707,CTNNB1;FOXO3,347.0,0.622376167112932,1.0
2708,CTNNB1;HNRNPA2B1,398.0,0.7529152761860668,1.0
2709,CTNNB1;RAC1,341.5,0.5611347432953411,1.0
2710,CTNNB1;CASP8,344.5,0.5943507235521706,1.0
2711,CTNNB1;ARNT,443.0,0.29766361889486226,1.0
2712,CTNNB1;MTOR,383.5,0.9356988670441344,1.0
2713,CTNNB1;LMNA,356.0,0.7286184044118886,1.0
2714,CTNNB1;HSP90AB1,429.5,0.4099366033856059,1.0
2715,CTNNB1;PTEN,320.5,0.35760690755947955,1.0
2716,CTNNB1;BMPR1A,350.0,0.6568943016417867,1.0
2717,CTNNB1;ABL1,334.5,0.48771532687889263,1.0
2718,CTNNB1;MED12,314.0,0.30544565819487013,1.0
2719,CTNNB1;AKT2,304.5,0.2387059341187836,1.0
2720,CTNNB1;CTNND1,357.5,0.7469097445003783,1.0
2721,CTNNB1;IDH1,478.0,0.10834104056063093,1.0
2722,CTNNB1;RHOA,379.5,0.9871127596183512,1.0
2723,CTNNB1;TBL1XR1,364.0,0.8275349897945662,1.0
2724,CTNNB1;FAT1,208.0,0.006184369310018432,0.47023601154636735
2725,CTNNB1;BRCA1,338.5,0.5290797114238438,1.0
2726,CTNNB1;WWTR1,346.5,0.6164114420571323,1.0
2727,CTNNB1;PIK3R1,397.5,0.7590747207895224,1.0
2728,CTNNB1;UBR5,346.5,0.6168285609980884,1.0
2729,CTNNB1;PTPRK,408.0,0.6329849103434889,1.0
2730,CTNNB1;MYC,359.5,0.7714355857724935,1.0
2731,CTNNB1;DDX3X,456.0,0.2109164755404721,1.0
2732,CTNNB1;NOTCH1,422.5,0.47775517163341974,1.0
2733,MUTYH;NTHL1,378.0,1.0,1.0
2734,MUTYH;KRAS,395.0,0.7900362426052239,1.0
2735,MUTYH;BARD1,360.0,0.7775609567500532,1.0
2736,MUTYH;PALB2,403.0,0.6921619097558607,1.0
2737,MUTYH;PIK3CA,397.5,0.7592012856223285,1.0
2738,MUTYH;POLE,419.5,0.5078576691671846,1.0
2739,MUTYH;MEN1,374.0,0.9549574338698329,1.0
2740,MUTYH;PTEN,403.0,0.6925561828068565,1.0
2741,MUTYH;BMPR1A,366.5,0.8590930607100296,1.0
2742,MUTYH;BRCA2,366.0,0.8527314635359449,1.0
2743,MUTYH;PMS1,374.0,0.9548532201647899,1.0
2744,MUTYH;BRCA1,374.0,0.9549486726154309,1.0
2745,MUTYH;POLD1,440.5,0.3166619192375689,1.0
2746,KMT2C;PRDM2,492.5,0.06570101308540334,1.0
2747,KMT2C;KRAS,519.0,0.023361918075685884,0.9093177343305429
